Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,PCO2_AT_TEMP--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,PCO2_AT_TEMP--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,PCO2_AT_TEMP--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD,PCO2_AT_TEMP--STATE_MOD
2/25/2024,2,6,,3307.9,0.01,,,,,,,0.022580587,34,7.2,0.5,3177.256496,22.2524666,91.95853436,1.757820059,325.7743014,21.81999584,,,,,,,,,,,,
2/25/2024,3,6,,3307.9,0.01,,,,,,,0.023988193,34,7.2,0.5,3132.158721,22.70160293,91.43705026,2.743862845,316.8550382,23.14320918,,,,,,,,,,,,
2/25/2024,4,6,,3307.9,0.01,,,,,,,0.009631543,34,7.2,0.5,3352.998336,24.72257471,90.7046736,1.677283935,318.5706698,29.28600268,,,,,,,,,,,,
2/25/2024,5,6,,3307.9,0.01,,,,,,,0.009434738,34,7.2,0.5,3292.832175,25.1049926,90.81422462,1.720849028,317.4117987,30.32190044,,,,,,,,,,,,
2/25/2024,6,6,,3307.9,0.01,,,,,,,0.026230216,34,7.2,0.5,3112.290181,23.26521874,91.42232071,2.669855637,316.5354898,23.68341489,,,,,,,,,,,,
2/25/2024,7,6,,3307.9,0.01,,,,,,,0.029070575,34,7.2,0.5,3014.337878,22.75573249,89.18940911,2.111861601,315.663834,27.85138704,,,,,,,,,,,,
2/25/2024,8,6,,3307.9,0.01,,,,,,,0.019499316,34,7.2,0.5,3221.791777,24.5956126,89.98556311,2.803071812,322.9733374,24.91415528,,,,,,,,,,,,
2/25/2024,9,6,,3307.9,0.01,,,,,,,0.020231408,34,7.2,0.5,3206.794606,24.66720053,89.87019647,2.312536138,322.1339314,28.27128607,,,,,,,,,,,,
2/25/2024,10,6,,3307.9,0.01,,,,,,,0.031067145,34,7.2,0.5,2932.041732,21.33831334,88.45332832,2.044519542,312.2517036,24.51533296,,,,,,,,,,,,
2/25/2024,11,6,,3307.9,0.01,,,,,,,0.017898794,34,7.2,0.5,3273.773345,22.61075174,90.7574556,1.833519802,318.465866,29.70352654,,,,,,,,,,,,
2/25/2024,12,6,,3307.9,0.01,,,,,,,0.032569156,34,7.2,0.5,2978.775649,23.27833296,89.908051,2.492137138,319.288475,27.28415837,,,,,,,,,,,,
2/25/2024,13,6,,3307.9,0.01,,,,,,,0.021279885,34,7.2,0.5,3223.484577,23.68195044,90.8812461,2.178499347,318.946081,28.21676954,,,,,,,,,,,,
2/25/2024,14,6,,3307.9,0.01,,,,,,,0.038488602,34,7.2,0.5,2956.820231,22.5419075,89.98272129,2.106709129,314.7005276,29.08112375,,,,,,,,,,,,
2/25/2024,15,6,,3307.9,0.01,,,,,,,0.017289302,34,7.2,0.5,3300.881209,24.27449487,90.54632255,1.735084473,319.4378176,31.67181949,,,,,,,,,,,,
2/25/2024,16,6,,3307.9,0.01,,,,,,,0.024146788,34,7.2,0.5,3133.344468,24.68506172,91.71041972,2.638697752,321.1052558,24.42844214,,,,,,,,,,,,
2/25/2024,17,6,,3307.9,0.01,,,,,,,0.037139243,34,7.2,0.5,2974.869064,22.17095966,91.21761236,2.371672481,315.6848566,26.06333819,,,,,,,,,,,,
2/25/2024,18,6,,3307.9,0.01,,,,,,,0.018881366,34,7.2,0.5,3211.4043,23.37338786,91.12007456,2.343754191,318.3937525,26.34105029,,,,,,,,,,,,
2/25/2024,19,6,,3307.9,0.01,,,,,,,0.036284756,34,7.2,0.5,2935.209697,20.59117976,90.99918291,2.339219514,310.0476223,24.2904566,,,,,,,,,,,,
2/25/2024,20,6,,3307.9,0.01,,,,,,,0.021768632,34,7.2,0.5,3170.260417,24.29018019,91.7747648,2.656695826,320.0368657,24.41086805,,,,,,,,,,,,
2/25/2024,21,6,,3307.9,0.01,,,,,,,0.021892177,34,7.2,0.5,3161.35589,23.16140228,91.28178753,2.895541268,318.7187887,23.43582337,,,,,,,,,,,,
2/25/2024,22,6,,3307.9,0.01,,,,,,,0.018259945,34,7.2,0.5,3210.631426,24.7236373,90.46560778,2.666739454,322.2969364,24.5462712,,,,,,,,,,,,
2/25/2024,23,6,,3307.9,0.01,,,,,,,0.019218096,34,7.2,0.5,3200.161971,23.16800512,91.27480717,2.344139952,317.869807,25.94814967,,,,,,,,,,,,
2/25/2024,24,6,,3307.9,0.01,,,,,,,0.019204187,34,7.2,0.5,3159.43779,22.319215,90.78753038,2.630382028,315.573994,23.73482938,,,,,,,,,,,,
2/25/2024,1,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3663.80033,22.86350795,87.75979278,1.934590957,322.6798509,26.87811705,,,,,,,,,,,,
2/25/2024,2,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3751.455873,21.51751211,89.98786806,1.277828707,331.9738117,23.1979935,,,,,,,,,,,,
2/25/2024,3,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3717.256569,22.38082398,89.21246366,2.303896687,323.4310566,23.22334608,,,,,,,,,,,,
2/25/2024,4,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3845.638838,23.19115372,88.97165483,1.231419126,324.1412044,30.71469245,,,,,,,,,,,,
2/25/2024,5,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3804.647733,23.70620539,89.12413269,1.274125597,322.7838634,31.73404291,,,,,,,,,,,,
2/25/2024,6,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3705.16929,22.96213764,89.1596145,2.253105416,323.3473971,23.61745423,,,,,,,,,,,,
2/25/2024,7,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3632.079766,22.65162009,87.21188406,1.859083994,321.6000298,26.91995654,,,,,,,,,,,,
2/25/2024,8,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3772.960018,23.93721632,87.86447587,2.332988857,329.3204661,25.1578917,,,,,,,,,,,,
2/25/2024,9,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3760.715389,23.94889651,87.86832239,1.940857584,328.143601,28.30120938,,,,,,,,,,,,
2/25/2024,10,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3578.488641,21.49792071,86.52174707,1.798071053,317.9668007,23.52716085,,,,,,,,,,,,
2/25/2024,11,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3802.157256,21.69125068,88.83927272,1.51148441,324.2188774,30.02021013,,,,,,,,,,,,
2/25/2024,12,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3614.447454,23.40842136,87.76687002,2.2038416,325.7031067,26.14568878,,,,,,,,,,,,
2/25/2024,13,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3772.742589,22.89289157,88.81037021,1.801435159,325.297903,28.48483333,,,,,,,,,,,,
2/25/2024,14,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3602.985668,22.76643961,87.76823653,1.920953242,321.5402393,27.36361076,,,,,,,,,,,,
2/25/2024,15,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3819.702775,23.10248747,88.65244438,1.395307646,325.3342201,32.27729068,,,,,,,,,,,,
2/25/2024,16,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3718.28272,24.1953271,89.50058284,2.181445038,327.8567022,24.66441075,,,,,,,,,,,,
2/25/2024,17,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3615.286786,22.34215332,88.92469154,2.114583809,322.7075998,24.83280687,,,,,,,,,,,,
2/25/2024,18,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3764.274221,22.65088467,89.09667453,1.902840429,324.3819402,26.87753342,,,,,,,,,,,,
2/25/2024,19,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3588.360604,20.8971405,88.76069401,2.081117027,316.6504219,23.05659658,,,,,,,,,,,,
2/25/2024,20,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3742.66256,23.7121395,89.58807733,2.172003715,326.6551604,24.90785478,,,,,,,,,,,,
2/25/2024,21,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3733.672949,22.72404101,89.08880149,2.412304589,325.1856639,23.65653913,,,,,,,,,,,,
2/25/2024,22,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3765.373442,24.03942694,88.40789115,2.18439373,328.3456435,24.97302431,,,,,,,,,,,,
2/25/2024,23,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3756.940816,22.51360413,89.2507176,1.931636644,323.8388681,26.30221276,,,,,,,,,,,,
2/25/2024,24,7,,3888.32,0.0095,,,,,,,0.0095,34,7.2,0.5,3728.561511,21.85704358,88.75316321,2.173725671,321.3887118,24.01762915,,,,,,,,,,,,
2/25/2024,1,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4241.581673,21.97689659,85.7753398,1.524463189,328.4721404,27.74380117,,,,,,,,,,,,
2/25/2024,2,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4295.369673,20.14106109,87.96700021,0.794368999,338.296661,25.13733974,,,,,,,,,,,,
2/25/2024,3,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4275.149315,21.34640251,86.95873646,1.7717473,329.9115713,24.32127884,,,,,,,,,,,,
2/25/2024,4,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4330.760024,21.46832249,87.28275195,0.872002712,329.039605,32.07654821,,,,,,,,,,,,
2/25/2024,5,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4307.076698,22.05895758,87.46432976,0.903511106,327.6422468,33.16994096,,,,,,,,,,,,
2/25/2024,6,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4270.132123,21.92022052,86.86243517,1.728111294,330.0419439,24.72079846,,,,,,,,,,,,
2/25/2024,7,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4226.936574,21.88814262,85.16185663,1.467364693,327.6697772,27.7126219,,,,,,,,,,,,
2/25/2024,8,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4303.078682,22.68185559,85.74834192,1.815459132,335.3645808,26.1410191,,,,,,,,,,,,
2/25/2024,9,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4296.584156,22.71871874,85.8550087,1.518603931,333.8983107,29.24840315,,,,,,,,,,,,
2/25/2024,10,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4197.779125,20.90553253,84.48353221,1.388855914,324.1085717,24.42838552,,,,,,,,,,,,
2/25/2024,11,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4317.214301,20.41943917,86.91470049,1.172521534,329.5894353,31.03669135,,,,,,,,,,,,
2/25/2024,12,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4221.374989,22.71712408,85.54067972,1.737533458,332.3728338,27.02174168,,,,,,,,,,,,
2/25/2024,13,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4303.306643,21.61234511,86.7345096,1.381341332,331.2646763,29.59333186,,,,,,,,,,,,
2/25/2024,14,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4218.983854,22.14919246,85.43836423,1.511579418,328.6266186,28.26792356,,,,,,,,,,,,
2/25/2024,15,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4326.282939,21.62411864,86.7674353,1.062819639,330.7061494,33.42818551,,,,,,,,,,,,
2/25/2024,16,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4276.114202,22.9885948,87.27066259,1.647334536,334.4470607,25.89110788,,,,,,,,,,,,
2/25/2024,17,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4224.568636,21.67114203,86.5341454,1.653596199,329.8961357,25.77742849,,,,,,,,,,,,
2/25/2024,18,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4296.679427,21.3921265,87.06703172,1.436135802,330.1502871,28.11182736,,,,,,,,,,,,
2/25/2024,19,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4208.876934,20.34987981,86.40419294,1.613374864,323.6141722,24.06082704,,,,,,,,,,,,
2/25/2024,20,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4288.51371,22.44909873,87.38954505,1.632303996,333.0809555,26.21716162,,,,,,,,,,,,
2/25/2024,21,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4281.225794,21.61868175,86.88842572,1.861140891,331.45972,24.71683643,,,,,,,,,,,,
2/25/2024,22,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4298.290268,22.75253289,86.34854596,1.669998404,334.2107796,26.08224455,,,,,,,,,,,,
2/25/2024,23,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4293.26701,21.31990153,87.21235247,1.479492385,329.613177,27.41517848,,,,,,,,,,,,
2/25/2024,24,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4275.613204,20.79552811,86.70236707,1.667577061,327.1315662,25.08596977,,,,,,,,,,,,
2/25/2024,1,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4793.892399,20.54387355,83.7648095,1.103034423,334.1839926,29.3283871,,,,,,,,,,,,
2/25/2024,2,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4813.329521,18.34575973,85.94166385,0.38094157,344.3131191,27.2549062,,,,,,,,,,,,
2/25/2024,3,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4806.606665,19.76038359,84.71944616,1.247110242,336.0564107,25.95643565,,,,,,,,,,,,
2/25/2024,4,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4809.8068,19.66470845,85.62411746,0.61600838,333.3765965,33.41265644,,,,,,,,,,,,
2/25/2024,5,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4801.668767,20.28468816,85.82752284,0.631069719,332.0227209,34.61195461,,,,,,,,,,,,
2/25/2024,6,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4806.947242,20.28758024,84.5735038,1.200565734,336.4070491,26.45401142,,,,,,,,,,,,
2/25/2024,7,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4792.654749,20.49654192,83.06715881,1.037823854,333.7472224,29.47798316,,,,,,,,,,,,
2/25/2024,8,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4812.547404,20.97424905,83.66067291,1.330175665,340.9968122,27.5329627,,,,,,,,,,,,
2/25/2024,9,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4811.644323,21.05348306,83.84207661,1.117813841,339.3723818,30.72056354,,,,,,,,,,,,
2/25/2024,10,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4784.041218,19.61659559,82.38269279,0.929946657,330.3970422,26.35062339,,,,,,,,,,,,
2/25/2024,11,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4815.909115,18.84487624,84.98345852,0.868570819,334.6414205,32.47246827,,,,,,,,,,,,
2/25/2024,12,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4794.490976,21.2747939,83.27442277,1.217314493,339.0549503,29.00661666,,,,,,,,,,,,
2/25/2024,13,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4813.587751,19.93269318,84.66647545,0.988483763,336.8405581,31.1873976,,,,,,,,,,,,
2/25/2024,14,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4797.928188,20.71804214,83.03993163,1.016691745,335.7672551,30.63926211,,,,,,,,,,,,
2/25/2024,15,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4818.140587,19.89360892,84.88440181,0.781053157,335.6705332,34.91814584,,,,,,,,,,,,
2/25/2024,16,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4807.480035,21.23111994,85.05794226,1.132141435,340.6658531,27.63778911,,,,,,,,,,,,
2/25/2024,17,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4797.985481,20.2306676,84.09852616,1.123945602,337.0202771,27.92820439,,,,,,,,,,,,
2/25/2024,18,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4809.171201,19.73668861,85.0529896,1.012382582,335.5642908,29.71091267,,,,,,,,,,,,
2/25/2024,19,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4792.309155,19.03392174,83.99179821,1.074107001,330.6142447,26.27657803,,,,,,,,,,,,
2/25/2024,20,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4809.875921,20.68789995,85.21655293,1.126141731,339.0872078,27.93707864,,,,,,,,,,,,
2/25/2024,21,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4805.514087,20.01458777,84.7178456,1.332912419,337.3373998,26.22418165,,,,,,,,,,,,
2/25/2024,22,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4810.405287,21.023179,84.31303002,1.198664779,339.7201434,27.543889,,,,,,,,,,,,
2/25/2024,23,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4808.912786,19.71174384,85.18206436,1.059868328,335.0670613,28.93446404,,,,,,,,,,,,
2/25/2024,24,9,,4805.73,0.009,,,,,,,0.009,34,7.2,0.5,4801.349929,19.28327836,84.66696751,1.191342832,332.5923041,26.56236104,,,,,,,,,,,,
2/25/2024,1,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5321.416803,18.71330457,81.75094395,0.735162007,339.6118556,31.24413943,,,,,,,,,,,,
2/25/2024,2,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5309.240152,16.31966032,83.92680325,0.080086011,349.8228815,29.36574591,,,,,,,,,,,,
2/25/2024,3,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5314.364592,17.80789326,82.51717007,0.798306007,341.6978221,27.83266897,,,,,,,,,,,,
2/25/2024,4,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5281.267625,17.83200267,83.96901062,0.466198546,337.3084347,34.74031969,,,,,,,,,,,,
2/25/2024,5,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5287.474375,18.45178458,84.19269991,0.463506907,336.025454,36.04902225,,,,,,,,,,,,
2/25/2024,6,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5318.092456,18.25330107,82.31769532,0.744431451,342.2659611,28.47371718,,,,,,,,,,,,
2/25/2024,7,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5329.590488,18.63132874,80.95881529,0.648215706,339.5767992,31.69633607,,,,,,,,,,,,
2/25/2024,8,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5302.752909,18.96748532,81.60845365,0.929892709,346.1506325,29.12052366,,,,,,,,,,,,
2/25/2024,9,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5305.854872,19.07779145,81.83614401,0.788879285,344.4875579,32.4422424,,,,,,,,,,,,
2/25/2024,10,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5338.836087,17.8142587,80.26342382,0.508093308,336.4681207,28.72186336,,,,,,,,,,,,
2/25/2024,11,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5297.099606,17.04950077,83.04279076,0.635004355,339.3693935,34.11431323,,,,,,,,,,,,
2/25/2024,12,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5335.589294,19.28129716,81.01064624,0.737575236,345.4150396,31.49643252,,,,,,,,,,,,
2/25/2024,13,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5303.743037,17.97458173,82.61007111,0.670696416,341.9896353,33.0168687,,,,,,,,,,,,
2/25/2024,14,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5341.154019,18.67159747,80.6248009,0.544507556,342.5968468,33.6848796,,,,,,,,,,,,
2/25/2024,15,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5293.796467,17.98224002,82.99334593,0.577819368,340.2784148,36.57802915,,,,,,,,,,,,
2/25/2024,16,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5314.83363,19.1106956,82.8802275,0.700647929,346.3659642,29.61152672,,,,,,,,,,,,
2/25/2024,17,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5337.601589,18.22465019,81.66659349,0.62873732,343.7486946,30.63476096,,,,,,,,,,,,
2/25/2024,18,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5303.046463,17.82527085,83.05991137,0.675740191,340.5483329,31.46759828,,,,,,,,,,,,
2/25/2024,19,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5341.347795,17.15938168,81.57958169,0.568401879,337.2620097,29.03362835,,,,,,,,,,,,
2/25/2024,20,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5309.470344,18.61169506,83.08282612,0.71113121,344.5544924,29.82935124,,,,,,,,,,,,
2/25/2024,21,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5309.028516,18.08565565,82.59196116,0.888155099,342.7019684,27.93896086,,,,,,,,,,,,
2/25/2024,22,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5303.484982,19.01109548,82.30861124,0.818717875,344.7785625,29.15705564,,,,,,,,,,,,
2/25/2024,23,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5305.012642,17.82797387,83.16800501,0.720617297,340.110861,30.63484143,,,,,,,,,,,,
2/25/2024,24,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5307.781688,17.47682665,82.66003286,0.79757502,337.6394811,28.21851117,,,,,,,,,,,,
2/25/2024,1,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5823.701444,16.62605284,79.74414697,0.45806527,344.6171979,33.29936475,,,,,,,,,,,,
2/25/2024,2,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5783.021238,14.18448075,81.91592399,-0.09356806,354.7847485,31.42370051,,,,,,,,,,,,
2/25/2024,3,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5798.509655,15.63553933,80.3542949,0.46187146,346.7723716,29.81515206,,,,,,,,,,,,
2/25/2024,4,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5739.872883,15.98224014,82.29168215,0.413743052,340.9528694,36.08466645,,,,,,,,,,,,
2/25/2024,5,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5759.693903,16.58627239,82.53760628,0.394491933,339.7375824,37.49789958,,,,,,,,,,,,
2/25/2024,6,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5803.866857,15.9747394,80.10002408,0.400616817,347.5391747,30.6151722,,,,,,,,,,,,
2/25/2024,7,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5837.944261,16.45544072,78.85524177,0.34599078,344.9648964,34.09736229,,,,,,,,,,,,
2/25/2024,8,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5772.359021,16.77830874,79.58570335,0.64051824,350.8140401,30.80588761,,,,,,,,,,,,
2/25/2024,9,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5777.579616,16.90219424,79.8359761,0.557965247,349.188223,34.2754475,,,,,,,,,,,,
2/25/2024,10,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5863.472297,15.6834106,78.1516229,0.176414147,342.0729199,31.25692216,,,,,,,,,,,,
2/25/2024,11,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5758.020171,15.10543876,81.08698585,0.488321376,343.7540742,35.85483177,,,,,,,,,,,,
2/25/2024,12,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5846.1017,16.93656089,78.7725897,0.356276267,351.227811,34.18215779,,,,,,,,,,,,
2/25/2024,13,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5771.970651,15.83863333,80.56060639,0.451995574,346.6931172,34.95694572,,,,,,,,,,,,
2/25/2024,14,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5850.539589,16.22643602,78.2254835,0.164109909,348.846364,36.98334013,,,,,,,,,,,,
2/25/2024,15,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5749.918861,15.94828783,81.08345373,0.463923188,344.5479414,38.32195117,,,,,,,,,,,,
2/25/2024,16,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5798.043843,16.77538108,80.73705111,0.386467391,351.4946665,31.67776287,,,,,,,,,,,,
2/25/2024,17,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5845.199586,15.85812609,79.26501951,0.232165665,349.8600515,33.55841393,,,,,,,,,,,,
2/25/2024,18,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5776.736057,15.76113675,81.08098975,0.446041475,345.0855399,33.29473408,,,,,,,,,,,,
2/25/2024,19,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5858.255524,14.93251905,79.19823854,0.16148586,343.3090674,31.9933299,,,,,,,,,,,,
2/25/2024,20,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5786.842784,16.35453036,80.98366217,0.415151036,349.4610594,31.79370738,,,,,,,,,,,,
2/25/2024,21,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5791.190317,15.96275768,80.50751105,0.557654048,347.5263453,29.75559369,,,,,,,,,,,,
2/25/2024,22,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5776.283746,16.83312903,80.32879527,0.552251512,349.3643701,30.83786535,,,,,,,,,,,,
2/25/2024,23,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5780.14549,15.77571272,81.1663407,0.484715948,344.7110761,32.41664941,,,,,,,,,,,,
2/25/2024,24,11,,5791.69,0.0075,,,,,,,0.0075,34,7.2,0.5,5793.930872,15.49380861,80.678908,0.511910583,342.2275383,29.95873055,,,,,,,,,,,,
2/25/2024,1,12,,6118.18,0,,,,,,,0,34,7.2,0.5,6284.460418,14.32481537,77.76204306,0.262554991,349.0426798,35.69499078,,,,,,,,,,,,
2/25/2024,2,12,,6118.18,0,,,,,,,0,34,7.2,0.5,6218.495725,11.94946687,79.91202974,-0.16811839,359.1322774,33.69076522,,,,,,,,,,,,
2/25/2024,3,12,,6118.18,0,,,,,,,0,34,7.2,0.5,6243.393871,13.28246067,78.23910176,0.226439302,351.1913714,32.1057251,,,,,,,,,,,,
2/25/2024,4,12,,6118.18,0,,,,,,,0,34,7.2,0.5,6163.405522,14.04667244,80.59209855,0.419731734,344.2683116,37.73059487,,,,,,,,,,,,
2/25/2024,5,12,,6118.18,0,,,,,,,0,34,7.2,0.5,6195.990613,14.62798573,80.86352058,0.386315655,343.1065521,39.25533423,,,,,,,,,,,,
2/25/2024,6,12,,6118.18,0,,,,,,,0,34,7.2,0.5,6249.421849,13.50138243,77.93037651,0.160614234,352.1276034,33.06993876,,,,,,,,,,,,
2/25/2024,7,12,,6118.18,0,,,,,,,0,34,7.2,0.5,6303.02465,14.03540252,76.77911799,0.12894825,349.7214302,36.85842792,,,,,,,,,,,,
