Code_Run_Date,Bioreactor,Day,Date,IGG--STATE_SP,DAILY_NORMALIZED_FEED--INPUT_REF,IGG--STATE_DATA,VCC--STATE_DATA,VIABILITY--STATE_DATA,LACTATE--STATE_DATA,OSMO--STATE_DATA,PCO2_AT_TEMP--STATE_DATA,DAILY_NORMALIZED_FEED--INPUT_DATA,TEMPERATURE--INPUT_DATA,PH_SETPOINT--INPUT_DATA,DO--INPUT_DATA,IGG--STATE_PRED,VCC--STATE_PRED,VIABILITY--STATE_PRED,LACTATE--STATE_PRED,OSMO--STATE_PRED,PCO2_AT_TEMP--STATE_PRED,IGG--STATE_EST,VCC--STATE_EST,VIABILITY--STATE_EST,LACTATE--STATE_EST,OSMO--STATE_EST,PCO2_AT_TEMP--STATE_EST,IGG--STATE_MOD,VCC--STATE_MOD,VIABILITY--STATE_MOD,LACTATE--STATE_MOD,OSMO--STATE_MOD,PCO2_AT_TEMP--STATE_MOD
2024-02-23,11,8,,4309.7,0.009,,,,,,,0.009,34,7.2,0.5,4339.861634875917,21.52044176602061,88.33680722714819,1.2081616250196296,329.6239042871325,34.34294523854074,,,,,,,,,,,,
2024-02-23,11,9,,4805.73,0.0089999999999999,,,,,,,0.0089999999999999,34,7.2,0.5,4791.12099493929,19.824268392998743,86.60172192243182,1.0018809445244856,333.8047666243207,35.410212740841466,,,,,,,,,,,,
2024-02-23,11,10,,5302.42,0.0085,,,,,,,0.0085,34,7.2,0.5,5234.1808736750845,18.06396636082661,84.85454091133984,0.8788385333030537,337.645879767866,36.507086336936645,,,,,,,,,,,,
2024-02-23,11,11,,5791.69,0.0074999999999999,,,,,,,0.0074999999999999,34,7.2,0.5,5664.317504505979,16.255537260527795,83.07832186359178,0.8353279817438641,341.2246906672348,37.64477329492598,,,,,,,,,,,,
2024-02-23,11,12,,6118.18,0.0,,,,,,,0.0,34,7.2,0.5,6060.3583898071165,14.33311356678178,81.28022420177014,0.8356804092878866,344.47390030594386,39.10957577768044,,,,,,,,,,,,
2024-02-23,12,0,,146.51,0.0045,158.35,13.03,98.77,0.95,317.0,33.7,0.0039,34,7.2,0.5,158.35,13.03,98.77,0.95,317.0,33.7,158.24223999005022,11.556084698117628,100.842150757205,1.000603697464278,314.8524217779925,56.758269041736206,1.0,1.0,1.0,1.0,1.0,1.0
2024-02-23,12,1,,509.83,0.0065,510.3106,18.36,98.09,2.46,314.0,40.8,0.00345817,34,7.2,0.5,938.8418935,19.54115084,99.54015732,1.684256055,302.8232971,27.05956506,724.6381267605958,15.75044343090111,100.77291272342336,2.30157807362285,305.9689814676885,41.583318627691085,0.990616823630853,1.134688894225349,0.9765698851370804,1.049225941057171,1.01620837792168,0.8501430668674561
2024-02-23,12,2,,997.91,0.008,,,,,,,0.0096253938650756,34,7.2,0.5,1324.4488197140806,22.48844905594281,97.8834565205682,3.1043722651473944,306.5511935373934,29.65320581688217,1336.994070885705,19.819043942697306,100.23190148529754,2.9587261843902897,301.6617459544498,34.88025365677109,,,,,,
2024-02-23,12,3,,1505.08,0.0104999999999999,,,,,,,0.0098838476719021,34,7.2,0.5,1904.9385004711933,25.52187632141698,96.77959948239057,3.2714838441785217,307.27575616408615,28.006554479316872,,,,,,,,,,,,
2024-02-23,12,4,,2119.61,0.008,,,,,,,0.0101842351113448,34,7.2,0.5,2436.672676248564,26.81594925158811,95.25128450504468,3.088638322000713,311.3426769099298,28.292627929201544,,,,,,,,,,,,
