Sample_Name,Experiment,Batch,Sample_Time,Day,TCC,VCC,Viability,Diameter,Osmolality,Ammonium,Calcium,Glucose,Glutamine,Glutamate,Lactate,Potassium,Sodium,Bicarbonate,pCO2 at Temp,pO2 at Temp,pH at Temp,Titer,DO,pH_setpoint,pH_setpoint_low,pH_setpoint_high,Temperature_setpoint,Bolus_Feed,Normalized_Bolus_Feed,Volume
TSLP-AR25-064-014-03,AR25-064,AR25-064-014,7/5/2025 8:15,3,6.3544,6.297,99.1,15.93,299,1.78,0.71,5.08,0.81,3.57,1,5.82,102.1,10,36,70.8,7.05,225.0996,40,7,6.85,7.15,36.5,7.8,0.040735325,191.48
TSLP-AR25-064-014-04,AR25-064,AR25-064-014,7/6/2025 8:16,4,10.5419,10.3926,98.6,15.67,362,3.61,0.65,9.83,1.28,5.01,1.01,4.91,107.8,8,40.7,66.4,6.9,516.9445,40,7,6.85,7.15,36.5,0,0,196.47
TSLP-AR25-064-014-05,AR25-064,AR25-064-014,7/7/2025 8:50,5,13.44,13.31,99,16.15,333,4.35,0.62,7.55,1.12,5.35,0.46,4.11,107.8,13.2,44.1,50.5,7.08,904.511,40,7,6.85,7.15,35,0,0,191.84
TSLP-AR25-064-014-06,AR25-064,AR25-064-014,7/8/2025 8:25,6,16.47,16.19,98.3,15.44,310,4.16,0.59,5.11,0.64,5.03,0.05,3.6,109.3,18.6,56.7,47.3,7.12,,40,7,6.85,7.15,35,9.8,0.051359992,190.81
TSLP-AR25-064-014-07,AR25-064,AR25-064-014,7/9/2025 8:17,7,17.34,16.81,96.9,16.33,376,5.57,0.53,10.17,1.41,6.15,0.08,2.89,116,13.5,42.8,35.7,7.1,,40,7,6.85,7.15,35,0,0,197.76
TSLP-AR25-064-014-08,AR25-064,AR25-064-014,7/10/2025 8:38,8,16.19,15.64,96.6,17,340,6.28,0.51,6.54,0.96,5.58,0.07,2.39,116.8,17.1,58.2,30.6,7.07,2774.985,40,7,6.85,7.15,35,9.8,0.050295099,194.85
TSLP-AR25-064-014-09,AR25-064,AR25-064-014,7/11/2025 8:52,9,16.99,16.25,95.6,17.67,403,6.7,0.47,10.49,6.54,1.77,0.1,2.17,122.6,12.3,36.5,28.5,7.13,3289.74,40,7,6.85,7.15,35,0,0,199.9
TSLP-AR25-064-014-10,AR25-064,AR25-064-014,7/12/2025 8:28,10,15.88,14.81,93.2,18.13,366,7.44,0.45,6.53,1.58,6.17,0.08,2.02,122.5,12.8,35.8,29.8,7.16,4182.42,40,7,6.85,7.15,35,8.8,0.044287871,198.7
TSLP-AR25-064-014-11,AR25-064,AR25-064-014,7/13/2025 8:16,11,16.08,14.6,90.8,18.32,423,8.52,0.43,9.55,2.64,7.05,0.14,2.27,129.6,9.7,30.5,29.1,7.11,5015.43,40,7,6.85,7.15,35,0,0,204.47
TSLP-AR25-064-014-12,AR25-064,AR25-064-015,7/14/2025 8:17,12,16.45,14.35,87.3,18.05,387,8.96,0.43,5.63,2.67,6.85,0.09,2.25,129.1,10.6,31,25.6,7.14,5884.41,40,7,6.85,7.15,35,7.8,0.038730821,201.39
TSLP-AR25-064-014-13,AR25-064,AR25-064-015,7/15/2025 9:02,13,16.57,14.51,87.6,18.3,440,9.85,0.42,7.94,3.47,7.4,0.14,2.52,132.7,9,31.2,35.2,7.06,6390.45,40,7,6.85,7.15,35,0,0,204.37
TSLP-AR25-064-014-14,AR25-064,AR25-064-015,7/16/2025 7:10,14,15.8806,13.43,84.6,18.5,413,11.27,0.45,4.64,9.3,3.29,0.07,2.26,136.4,10.7,38.3,36.1,7.05,6908.31,40,7,6.85,7.15,35,0,0,200.4
TSLP-AR25-064-015-00,AR25-064,AR25-064-015,7/2/2025 14:05,0,1.18,1.1642,98.7,15.66,327,0.73,0.7,7.78,1.2,2.72,0.2,6.63,101.5,24.7,89.1,97.4,7.05,75.38505,40,6.9,6.75,7.05,36.5,0,0,199.98
TSLP-AR25-064-015-01,AR25-064,AR25-064-015,7/3/2025 8:25,1,1.8267,1.8009,98.6,15.99,323,0.88,0.71,7.46,1.09,2.88,0.39,6.56,101.5,22.6,79.6,102.8,7.06,74.48775,40,6.9,6.75,7.05,36.5,0,0,197.15
TSLP-AR25-064-015-02,AR25-064,AR25-064-015,7/4/2025 8:27,2,3.5314,3.4927,98.9,15.96,320,1.17,0.72,6.69,0.99,3.16,0.72,6.32,101.7,16.8,61.2,85.3,7.04,100.872,40,6.9,6.75,7.05,36.5,0,0,194.32
TSLP-AR25-064-015-03,AR25-064,AR25-064-015,7/5/2025 8:25,3,6.3257,6.2776,99.2,16.02,304,1.81,0.71,5.28,0.83,3.47,0.93,5.82,102.3,13,50.3,74.6,7.02,241.0623,40,6.9,6.75,7.05,36.5,7.8,0.040949181,190.48
TSLP-AR25-064-015-04,AR25-064,AR25-064-015,7/6/2025 8:26,4,10.7285,10.5828,98.6,15.74,361,3.59,0.66,10,1.29,5.07,1.03,5.04,109,8.5,40.1,66,6.93,517.6154,40,6.9,6.75,7.05,36.5,0,0,196.46
TSLP-AR25-064-015-05,AR25-064,AR25-064-015,7/7/2025 9:45,5,12.64,12.48,98.7,16.27,339,4.33,0.63,7.5,1.08,6.1,0.34,4.17,108.3,15.6,61.6,56.2,7.01,934.298,40,6.9,6.75,7.05,35,0,0,191.83
TSLP-AR25-064-015-06,AR25-064,AR25-064-015,7/8/2025 8:35,6,14.92,14.57,97.6,15.72,311,4.38,0.59,5.37,0.66,5.01,0.05,3.64,109.3,19.8,66.5,47.7,7.08,1551.24,40,6.9,6.75,7.05,35,9.8,0.051362683,190.8
TSLP-AR25-064-015-07,AR25-064,AR25-064-015,7/9/2025 8:27,7,15.69,15.2,96.9,16.4,382,5.92,0.54,10.64,1.42,6.11,0.07,3.09,116.9,16,60.6,38.6,7.03,,40,6.9,6.75,7.05,35,0,0,197.75
TSLP-AR25-064-015-08,AR25-064,AR25-064-015,7/10/2025 8:48,8,14.63,13.96,95.4,17.07,350,6.87,0.51,7.25,1.11,5.52,0.07,2.62,115.8,20.5,74.1,39,7.05,2627.325,40,6.9,6.75,7.05,35,9.8,0.050289937,194.87
TSLP-AR25-064-015-09,AR25-064,AR25-064-015,7/11/2025 9:02,9,15.73,15.05,95.7,17.85,418,7.85,0.48,11.63,6.52,1.91,0.1,2.5,123.7,17.3,68.9,34.3,7,3098.295,40,6.9,6.75,7.05,35,0,0,199.96
TSLP-AR25-064-015-10,AR25-064,AR25-064-015,7/12/2025 8:40,10,15,14.07,93.8,18.14,383,8.28,0.45,7.96,2.04,6.19,0.08,2.26,122.5,18,62.1,34.6,7.07,4031.73,40,6.9,6.75,7.05,35,8.8,0.044261141,198.82
TSLP-AR25-064-015-11,AR25-064,AR25-064-015,7/13/2025 8:26,11,15.12,13.86,91.7,18.16,435,9.69,0.42,11.11,3.04,7.02,0.14,2.55,128,14.8,55.1,36.4,7.03,4743.39,40,6.9,6.75,7.05,35,0,0,204.68
TSLP-AR25-064-015-12,AR25-064,AR25-064-016,7/14/2025 8:27,12,15.3,13.4,87.6,18.14,413,10.1,0.42,7.59,3.51,6.85,0.1,2.66,128.9,15.8,58.2,34,7.04,5588.025,40,6.9,6.75,7.05,35,7.8,0.038659794,201.76
TSLP-AR25-064-015-13,AR25-064,AR25-064-016,7/15/2025 9:13,13,15.46,13.26,85.7,17.96,454,11.14,0.41,9.98,4.3,7.6,0.14,3.03,132.3,14.5,55.8,39.3,7.02,6013.425,40,6.9,6.75,7.05,35,0,0,204.88
TSLP-AR25-064-015-14,AR25-064,AR25-064-016,7/16/2025 7:12,14,14.5901,11.7853,80.8,18.13,443,12.69,0.45,7.09,10.06,4.57,0.13,2.72,138,12.9,50.8,48.6,7.01,6636.045,40,6.9,6.75,7.05,35,0,0,201
TSLP-AR25-064-016-00,AR25-064,AR25-064-016,7/2/2025 14:15,0,1.1814,1.1685,98.9,15.59,327,0.73,0.7,7.78,1.19,2.72,0.2,6.66,101.8,23.4,69.5,107.5,7.13,75.3507,40,7,6.85,7.15,36.5,0,0,199.98
TSLP-AR25-064-016-01,AR25-064,AR25-064-016,7/3/2025 8:35,1,1.8217,1.7959,98.6,15.92,327,0.88,0.71,7.5,1.12,2.96,0.42,6.62,102.3,21.4,61,102.9,7.15,76.8468,40,7,6.85,7.15,36.5,0,0,197.15
TSLP-AR25-064-016-02,AR25-064,AR25-064-016,7/4/2025 8:37,2,3.4194,3.3742,98.7,15.82,321,1.18,0.72,6.66,0.98,3.21,0.76,6.36,102.3,15.2,47.5,80.5,7.11,93.5322,40,7,6.85,7.15,36.5,0,0,192.52
TSLP-AR25-064-016-03,AR25-064,AR25-064-016,7/5/2025 8:35,3,6.5288,6.4563,98.9,15.81,299,1.77,0.71,5.12,0.81,3.52,1.02,5.76,102.1,10.2,36.5,70.3,7.05,228.7902,40,7,6.85,7.15,36.5,7.8,0.040735325,191.48
TSLP-AR25-064-016-04,AR25-064,AR25-064-016,7/6/2025 8:36,4,10.6452,10.4787,98.4,15.69,361,3.64,0.66,9.96,1.32,5.04,1.03,4.97,108.6,8,40.4,66.8,6.9,497.45,40,7,6.85,7.15,36.5,0,0,196.47
TSLP-AR25-064-016-05,AR25-064,AR25-064-016,7/7/2025 9:55,5,12.61,12.44,98.6,16.18,337,4.39,0.63,7.57,1.21,5.98,0.42,4.15,107.8,14,48.2,54.6,7.07,883.6438,40,7,6.85,7.15,35,0,0,191.84
TSLP-AR25-064-016-06,AR25-064,AR25-064-016,7/8/2025 8:45,6,16.2,15.87,98,15.47,308,3.99,0.58,5.12,0.67,4.98,0.05,3.57,107.3,18.1,50.7,48.8,7.16,,40,7,6.85,7.15,35,9.8,0.0513573,190.82
TSLP-AR25-064-016-07,AR25-064,AR25-064-016,7/9/2025 8:37,7,16.92,16.37,96.8,16.28,381,5.59,0.54,10.29,1.42,6.14,0.08,2.93,116.8,13.5,43.4,37.2,7.1,,40,7,6.85,7.15,35,0,0,197.77
TSLP-AR25-064-016-08,AR25-064,AR25-064-016,7/10/2025 8:58,8,15.84,15.17,95.8,16.99,349,6.07,0.51,6.59,1.03,5.59,0.07,2.4,115.4,16.1,48.2,29.3,7.13,2685.285,40,7,6.85,7.15,35,9.8,0.050289937,194.87
TSLP-AR25-064-016-09,AR25-064,AR25-064-016,7/11/2025 9:13,9,15.83,15.07,95.2,17.73,409,6.81,0.47,10.82,6.69,1.67,0.1,2.23,124.4,12.3,37.3,30.4,7.12,3233.265,40,7,6.85,7.15,35,0,0,199.91
TSLP-AR25-064-016-10,AR25-064,AR25-064-016,7/12/2025 8:50,10,15.99,14.83,92.7,18.12,372,7.59,0.46,6.9,1.61,6.15,0.08,2.04,123.5,13.7,40.2,28.4,7.14,4251.855,40,7,6.85,7.15,35,8.8,0.044278957,198.74
TSLP-AR25-064-016-11,AR25-064,AR25-064-016,7/13/2025 8:36,11,16.32,14.79,90.6,18.25,424,8.54,0.43,9.84,2.69,6.99,0.14,2.26,127.4,10.2,31.3,31.2,7.12,4885.935,40,7,6.85,7.15,35,0,0,204.52
TSLP-AR25-064-016-12,AR25-064,AR25-064-017,7/14/2025 8:37,12,15.91,13.45,84.5,18.18,395,9.1,0.43,6.13,2.84,6.9,0.09,2.29,129.9,11.2,33.8,30.6,7.13,5676.705,40,7,6.85,7.15,35,7.8,0.038711599,201.49
TSLP-AR25-064-016-13,AR25-064,AR25-064-017,7/15/2025 9:23,13,15.5,13.3,85.8,18.1,443,10.19,0.42,8.66,3.62,7.77,0.13,2.62,134.2,10,36.1,37.2,7.05,6388.23,40,7,6.85,7.15,35,0,0,204.52
TSLP-AR25-064-016-14,AR25-064,AR25-064-017,7/16/2025 7:13,14,15.9752,13.311,83.3,18.28,427,11.39,0.44,5.37,9.32,3.52,0.09,2.35,135,11.8,43.1,36.4,7.04,6895.95,40,7,6.85,7.15,35,0,0,200.57
TSLP-AR25-064-017-00,AR25-064,AR25-064-017,7/2/2025 14:25,0,1.2626,1.2482,98.9,15.3,325,0.74,0.7,7.77,1.21,2.78,0.23,6.72,102.4,17.7,33.2,115.6,7.33,75.5919,40,7.2,7.05,7.35,36.5,0,0,199.98
TSLP-AR25-064-017-01,AR25-064,AR25-064-017,7/3/2025 8:45,1,1.8052,1.7736,98.3,15.64,322,0.89,0.69,7.33,1.1,3.04,0.47,6.52,100.8,15,26.2,96.5,7.36,77.48295,40,7.2,7.05,7.35,36.5,0,0,197.16
TSLP-AR25-064-017-02,AR25-064,AR25-064-017,7/4/2025 8:47,2,3.4539,3.4216,99.1,15.86,313,1.25,0.71,6.54,1,3.42,0.82,6.36,101.9,10.2,20.9,81.7,7.29,88.59765,40,7.2,7.05,7.35,36.5,0,0,192.52
TSLP-AR25-064-017-03,AR25-064,AR25-064-017,7/5/2025 8:45,3,6.3042,6.2711,99.5,15.96,305,1.82,0.7,5.01,0.8,3.65,1.04,5.68,100.6,9.2,36.1,69.3,7.01,214.4844,40,7.2,7.05,7.35,36.5,7.8,0.040733198,191.49
TSLP-AR25-064-017-04,AR25-064,AR25-064-017,7/6/2025 8:47,4,11.157,11.0027,98.6,15.62,374,3.46,0.64,9.28,1.32,5.05,1.33,4.79,115.1,11.7,46.7,62.6,7,466.9971,40,7.2,7.05,7.35,36.5,0,0,197.01
TSLP-AR25-064-017-05,AR25-064,AR25-064-017,7/7/2025 10:05,5,13.94,13.78,98.9,16.12,347,3.72,0.61,6.59,1.19,6.01,0.86,3.86,115.9,17.4,49.7,51.2,7.15,885.4664,40,7.2,7.05,7.35,35,0,0,192.48
TSLP-AR25-064-017-06,AR25-064,AR25-064-017,7/8/2025 8:55,6,18.38,18.06,98.3,15.32,314,3,0.58,4.41,0.81,5.14,0.06,3.36,118.5,27.5,48.2,44,7.36,,40,7.2,7.05,7.35,35,9.8,0.0511883,191.45
TSLP-AR25-064-017-07,AR25-064,AR25-064-017,7/9/2025 8:47,7,17.89,17.55,98.1,16.44,377,4.79,0.52,9.14,1.56,6.36,0.12,2.51,125.4,19,40.1,33.6,7.28,,40,7.2,7.05,7.35,35,0,0,198.36
TSLP-AR25-064-017-08,AR25-064,AR25-064-017,7/10/2025 9:14,8,19.27,18.58,96.4,16.93,337,4.34,0.5,4.58,0.87,5.95,0.07,1.86,124.9,20.5,38.8,26.1,7.33,2751.105,40,7.2,7.05,7.35,35,9.8,0.050166368,195.35
TSLP-AR25-064-017-09,AR25-064,AR25-064-017,7/11/2025 9:23,9,18.9,18.13,95.9,17.57,389,5.24,0.45,8.22,6.8,1.63,0.1,1.63,131.1,14.4,29.5,19.7,7.29,3488.58,40,7.2,7.05,7.35,35,0,0,200.16
TSLP-AR25-064-017-10,AR25-064,AR25-064-017,7/12/2025 9:01,10,17.67,16.77,94.9,17.96,353,5.85,0.45,3.79,1.13,6.19,0.08,1.58,131.3,15.2,28.4,18,7.33,4547.175,40,7.2,7.05,7.35,35,8.8,0.044292329,198.68
TSLP-AR25-064-017-11,AR25-064,AR25-064-017,7/13/2025 8:46,11,18.13,16.7,92.1,18.19,405,6.56,0.42,6.37,2.11,6.96,0.12,1.6,135.7,12,27.1,19.1,7.25,5234.805,40,7.2,7.05,7.35,35,0,0,204.19
TSLP-AR25-064-017-12,AR25-064,AR25-064-018,7/14/2025 8:47,12,18.43,16.49,89.5,17.86,378,7.4,0.44,2.25,1.7,6.74,0.09,1.75,137.4,13.6,27.5,25.4,7.3,6266.7,40,7.2,7.05,7.35,35,7.8,0.038829152,200.88
TSLP-AR25-064-017-13,AR25-064,AR25-064-018,7/15/2025 9:34,13,17.59,15.69,89.2,18.33,415,7.96,0.43,4.19,2.66,7.6,0.14,1.84,142.5,11.1,28,21.5,7.2,6550.53,40,7.2,7.05,7.35,35,0,0,203.61
TSLP-AR25-064-017-14,AR25-064,AR25-064-018,7/16/2025 7:14,14,18.3426,16.0498,87.5,18.13,397,9.33,0.44,2.17,8.92,2.21,0.09,1.76,142.7,12,29.2,26.9,7.22,7337.295,40,7.2,7.05,7.35,35,0,0,200.32
TSLP-AR25-064-018-00,AR25-064,AR25-064-018,7/2/2025 14:36,0,1.198,1.1779,98.3,15.53,328,0.74,0.7,7.83,1.21,2.78,0.23,6.74,103.3,21.5,53.1,96.3,7.21,76.37926,40,7.1,6.95,7.25,36.5,0,0,199.98
TSLP-AR25-064-018-01,AR25-064,AR25-064-018,7/3/2025 8:55,1,1.8317,1.8066,98.6,15.78,320,0.89,0.7,7.42,1.11,3.01,0.46,6.59,101.6,18.4,41.2,90.4,7.26,79.46519,40,7.1,6.95,7.25,36.5,0,0,197.15
TSLP-AR25-064-018-02,AR25-064,AR25-064-018,7/4/2025 8:57,2,3.6197,3.5723,98.7,15.7,315,1.23,0.71,6.5,1.03,3.32,0.79,6.32,101.6,13,30.4,83.8,7.23,101.373,40,7.1,6.95,7.25,36.5,0,0,192.52
TSLP-AR25-064-018-03,AR25-064,AR25-064-018,7/5/2025 8:55,3,6.8339,6.775,99.1,15.87,302,1.83,0.71,4.99,0.81,3.62,1.04,5.74,102.2,9.5,37.5,72,7.01,229.8121,40,7.1,6.95,7.25,36.5,7.8,0.040735325,191.48
TSLP-AR25-064-018-04,AR25-064,AR25-064-018,7/6/2025 8:57,4,11.6515,11.5238,98.9,15.5,366,3.18,0.65,9.53,1.24,4.9,1.04,4.74,109.2,9.1,45.9,59.4,6.9,501.1567,40,7.1,6.95,7.25,36.5,0,0,196.54
TSLP-AR25-064-018-05,AR25-064,AR25-064-018,7/7/2025 10:15,5,14.63,14.44,98.7,16.03,331,3.79,0.61,6.7,1.07,5.76,0.52,3.8,108.7,15.1,48.4,50.6,7.1,945.5931,40,7.1,6.95,7.25,35,0,0,192.02
TSLP-AR25-064-018-06,AR25-064,AR25-064-018,7/8/2025 9:14,6,17.34,16.97,97.8,15.37,307,3.64,0.58,4.43,0.57,5.05,0.05,3.45,112.5,21.2,49.3,43.3,7.24,,40,7.1,6.95,7.25,35,9.8,0.051311587,190.99
TSLP-AR25-064-018-07,AR25-064,AR25-064-018,7/9/2025 8:58,7,17.09,16.53,96.7,16.06,383,4.4,0.53,9.79,1.37,5.92,0.11,2.81,118.8,15,43.6,34.2,7.14,,40,7.1,6.95,7.25,35,0,0,197.93
TSLP-AR25-064-018-08,AR25-064,AR25-064-018,7/10/2025 6:02,8,16.05,15.34,95.5,16.94,349,5.58,0.52,6.48,0.97,6.14,0.05,2.3,119.5,16.8,45.7,28.2,7.17,2705.415,40,7.1,6.95,7.25,35,9.8,0.050246103,195.04
TSLP-AR25-064-018-09,AR25-064,AR25-064-018,7/11/2025 9:33,9,16.91,15.93,94.2,17.41,400,5.92,0.48,10.03,6.5,1.49,0.09,2.06,126.3,13.5,38.2,28.3,7.15,3238.665,40,7.1,6.95,7.25,35,0,0,200.08
TSLP-AR25-064-018-10,AR25-064,AR25-064-018,7/12/2025 9:14,10,16.45,15.03,91.4,17.8,370,6.64,0.46,5.84,1.34,6.27,0.08,1.97,124.6,13.2,32.2,22.7,7.22,4353.15,40,7.1,6.95,7.25,35,8.8,0.04465645,197.06
TSLP-AR25-064-018-11,AR25-064,AR25-064-018,7/13/2025 8:56,11,17.58,15.72,89.4,17.62,422,7.47,0.44,9.04,1.97,6.7,0.1,2.25,130.1,12.3,37.2,33.2,7.12,4984.8,40,7.1,6.95,7.25,35,0,0,204.62
TSLP-AR25-064-018-12,AR25-064,AR25-064-019,7/14/2025 8:59,12,17.36,15.21,87.6,17.87,388,8.01,0.44,5.07,2.42,6.82,0.1,2.07,133.8,11.5,30.4,40.6,7.18,5898.78,40,7.1,6.95,7.25,35,7.8,0.038700074,201.55
TSLP-AR25-064-018-13,AR25-064,AR25-064-019,7/15/2025 9:44,13,17.13,14.79,86.4,18.18,438,9.05,0.43,7.44,2.83,7.33,0.09,2.55,136.9,10.9,35.8,34.2,7.09,6267.9,40,7.1,6.95,7.25,35,0,0,204.53
TSLP-AR25-064-018-14,AR25-064,AR25-064-019,7/16/2025 7:15,14,16.6736,14.1341,84.8,18.39,409,10.41,0.45,3.98,9.02,3.04,0.09,2.1,139.6,12.1,39.3,35.5,7.09,6937.065,40,7.1,6.95,7.25,35,0,0,200.56
TSLP-AR25-064-019-00,AR25-064,AR25-064-019,7/2/2025 14:45,0,1.1807,1.1664,98.8,15.62,326,0.74,0.69,7.64,1.2,2.73,0.23,6.59,101,21.7,54.3,100.6,7.21,72.87315,40,7.1,6.95,7.25,36.5,0,0,199.98
TSLP-AR25-064-019-01,AR25-064,AR25-064-019,7/3/2025 9:13,1,1.9975,1.9631,98.3,15.86,324,0.91,0.7,7.4,0.83,3.06,0.49,6.61,101.8,18.7,43.3,92,7.24,69.07275,40,7.1,6.95,7.25,36.5,0,0,197.15
TSLP-AR25-064-019-02,AR25-064,AR25-064-019,7/4/2025 9:14,2,3.642,3.6039,99,15.89,314,1.26,0.71,6.51,0.84,3.43,0.83,6.32,101.3,12.4,30.6,80.4,7.21,101.097,40,7.1,6.95,7.25,36.5,0,0,192.52
TSLP-AR25-064-019-03,AR25-064,AR25-064-019,7/5/2025 9:13,3,6.5216,6.4635,99.1,16,299,1.87,0.71,4.83,0.66,3.71,1.05,5.71,102.7,9.1,36.9,71.9,7,236.5724,40,7.1,6.95,7.25,36.5,7.8,0.040735325,191.48
TSLP-AR25-064-019-04,AR25-064,AR25-064-019,7/6/2025 9:14,4,11.0852,10.9417,98.7,15.75,359,3.62,0.65,9.01,1.02,5.09,1.05,4.79,108.8,9.4,43.5,61.5,6.94,500.0358,40,7.1,6.95,7.25,36.5,0,0,196.15
TSLP-AR25-064-019-05,AR25-064,AR25-064-019,7/7/2025 10:25,5,13.93,13.78,98.9,16.18,327,3.81,0.62,6.45,0.96,5.79,0.44,3.92,109.2,15.3,48.1,49.2,7.11,935.4579,40,7.1,6.95,7.25,35,0,0,191.52
TSLP-AR25-064-019-06,AR25-064,AR25-064-019,7/8/2025 9:24,6,17.03,16.54,97.1,15.35,305,3.73,0.58,4.19,0.52,5.01,0.05,3.58,109.9,20.1,48.6,44.4,7.22,,40,7.1,6.95,7.25,35,9.8,0.05144627,190.49
TSLP-AR25-064-019-07,AR25-064,AR25-064-019,7/9/2025 9:14,7,16.73,16.22,97,16.28,364,5.08,0.53,8.53,1.12,6.1,0.08,2.72,117,14.7,43,33.3,7.14,,40,7.1,6.95,7.25,35,0,0,196.83
TSLP-AR25-064-019-08,AR25-064,AR25-064-019,7/10/2025 9:24,8,17.4,16.5,94.9,16.85,325,4.85,0.51,4.68,0.69,5.42,0.06,2.23,115.7,17,45.2,30.1,7.18,2608.08,40,7.1,6.95,7.25,35,9.8,0.050536304,193.92
TSLP-AR25-064-019-09,AR25-064,AR25-064-019,7/11/2025 6:02,9,16.84,16.02,95.1,17.46,386,5.71,0.49,9.25,6.81,1.41,0.08,2.06,124.8,13.4,37.9,25.2,7.15,3389.835,40,7.1,6.95,7.25,35,0,0,200.33
TSLP-AR25-064-019-10,AR25-064,AR25-064-019,7/12/2025 9:27,10,16.38,15.24,93.1,17.86,353,6.53,0.47,4.71,1.08,6.03,0.07,2.04,124.9,13.7,35.2,28.8,7.2,4563.525,40,7.1,6.95,7.25,35,8.8,0.045010485,195.51
TSLP-AR25-064-019-11,AR25-064,AR25-064-019,7/13/2025 9:14,11,17.06,15.32,89.8,18.11,405,7.32,0.45,7.6,2.12,6.83,0.11,2.01,130.9,10.1,28.5,27.4,7.15,5420.49,40,7.1,6.95,7.25,35,0,0,202.81
TSLP-AR25-064-019-12,AR25-064,AR25-064-020,7/14/2025 9:15,12,15.54,13.43,86.5,18.23,376,8,0.45,3.73,1.82,6.68,0.09,2.12,130.5,12.2,33.5,28.6,7.17,5859.78,40,7.1,6.95,7.25,35,7.8,0.039044902,199.77
TSLP-AR25-064-019-13,AR25-064,AR25-064-020,7/15/2025 9:55,13,15.95,13.76,86.3,18.33,419,8.68,0.43,6.03,2.74,7.19,0.14,2.29,132.5,9.8,31.1,30.2,7.1,6304.125,40,7.1,6.95,7.25,35,0,0,202.67
TSLP-AR25-064-019-14,AR25-064,AR25-064-020,7/16/2025 7:17,14,16.2204,13.9032,85.7,18.38,392,10.31,0.45,2.77,8.42,2.53,0.08,2.17,135.4,12.8,42.4,36.7,7.08,7045.32,40,7.1,6.95,7.25,35,0,0,198.7
TSLP-AR25-064-020-00,AR25-064,AR25-064-020,7/2/2025 14:56,0,1.1362,1.1219,98.7,15.7,325,0.74,0.71,7.83,1.22,2.73,0.22,6.72,103,24.9,88.8,101.7,7.05,69.9555,40,6.9,6.75,7.05,36.5,0,0,199.98
TSLP-AR25-064-020-01,AR25-064,AR25-064-020,7/3/2025 9:23,1,1.8899,1.8597,98.4,16.01,325,0.89,0.72,7.59,1.01,2.93,0.41,6.61,102.4,25.6,95.9,92.2,7.03,73.87005,40,6.9,6.75,7.05,36.5,0,0,197.15
TSLP-AR25-064-020-02,AR25-064,AR25-064-020,7/4/2025 9:33,2,3.4955,3.4453,98.6,15.79,318,1.2,0.72,6.8,0.87,3.27,0.68,6.37,103.1,21.8,87.4,79.5,7,98.3307,40,6.9,6.75,7.05,36.5,0,0,192.51
TSLP-AR25-064-020-03,AR25-064,AR25-064-020,7/5/2025 9:24,3,5.8965,5.8161,98.6,15.93,304,1.85,0.7,5.33,0.75,3.47,0.84,5.77,101.3,15,62.6,71.8,6.98,230.0559,40,6.9,6.75,7.05,36.5,7.8,0.040737452,191.47
TSLP-AR25-064-020-04,AR25-064,AR25-064-020,7/6/2025 9:24,4,9.631,9.4681,98.3,15.8,365,3.53,0.65,10.03,1.16,5.16,0.99,5.04,107.6,8.5,40.1,63.1,6.93,509.658,40,6.9,6.75,7.05,36.5,0,0,196.46
TSLP-AR25-064-020-05,AR25-064,AR25-064-020,7/7/2025 10:35,5,10.92,10.73,98.2,16.54,334,4.34,0.62,7.77,0.96,6.02,0.4,4.28,107,14.1,51.7,57.1,7.04,871.8963,40,6.9,6.75,7.05,35,0,0,191.83
TSLP-AR25-064-020-06,AR25-064,AR25-064-020,7/8/2025 9:34,6,14.38,14.04,97.6,16,312,4.39,0.59,5.52,0.66,5.13,0.05,3.67,108.2,19.5,67.9,42,7.06,,40,6.9,6.75,7.05,35,9.8,0.051362683,190.8
TSLP-AR25-064-020-07,AR25-064,AR25-064-020,7/9/2025 9:50,7,15.1,14.59,96.6,16.57,383,6.14,0.54,10.96,1.46,6.39,0.06,3.21,117.3,16.2,61,21.2,7.03,,40,6.9,6.75,7.05,35,0,0,195.95
TSLP-AR25-064-020-08,AR25-064,AR25-064-020,7/10/2025 9:35,8,13.63,12.86,94.4,17.35,356,7,0.51,7.7,1.15,5.68,0.06,2.76,115.1,21.2,77.7,39.4,7.04,2458.74,40,6.9,6.75,7.05,35,9.8,0.050284776,194.89
TSLP-AR25-064-020-09,AR25-064,AR25-064-020,7/11/2025 9:43,9,13.36,12.62,94.5,17.85,421,8.14,0.48,12.22,6.74,2.05,0.1,2.66,124.1,17.5,67.3,37.7,7.02,2972.355,40,6.9,6.75,7.05,35,0,0,199.99
TSLP-AR25-064-020-10,AR25-064,AR25-064-020,7/12/2025 9:48,10,14.3,13.3,93,18.27,390,8.96,0.47,8.79,2.1,6.65,0.07,2.55,125.7,19.8,72.6,38.2,7.04,4011.18,40,6.9,6.75,7.05,35,8.8,0.04465645,197.06
TSLP-AR25-064-020-11,AR25-064,AR25-064-020,7/13/2025 9:24,11,14.25,12.91,90.6,18.39,447,10.37,0.43,12,3.14,7.19,0.12,2.8,128.8,15.8,62.6,37.3,7.01,4527.855,40,6.9,6.75,7.05,35,0,0,204.72
