,Batch,Day,IGG,VCC,Viability,Glutamate,Ammonium,Normalized_Bolus_Feed,Temperature_setpoint,pH_setpoint
156,AR25-064-017,6,613.6515756258116,12.424385609074715,99.90849541928672,3.9475209963691227,4.267436181715952,0.0511883,35.0,7.199999999999999
157,AR25-064-017,7,1029.3798058269124,13.193121191000357,99.51904889542323,4.272474958549649,4.974269883537841,0.0,35.0,7.199999999999999
158,AR25-064-017,8,1488.569949045336,14.248828463106188,98.68174261482498,4.541170799896499,5.5056569851445945,0.050166368,35.0,7.199999999999999
159,AR25-064-017,9,2003.1615770592166,14.62501413102304,97.78251488469884,4.9288424258838335,6.197927323856093,0.0,35.0,7.199999999999999
160,AR25-064-017,10,2567.472640653014,15.359948720198714,96.33301983016207,5.2762542018220575,6.715381003228227,0.044292329,35.0,7.199999999999999
161,AR25-064-017,11,3205.346505633815,15.585334857429283,94.72630543906456,5.745214823835842,7.391057222892885,0.0,35.0,7.199999999999999
162,AR25-064-017,12,3920.7043149858805,16.22405301660821,92.54936793636176,6.193390374369487,7.93982316187395,0.038829152,35.0,7.199999999999999
163,AR25-064-017,13,4741.160113310444,16.498278867429512,90.17303986337613,6.758102697553738,8.66241050452412,0.0,35.0,7.199999999999999
164,AR25-064-017,14,5672.636774927687,17.180857529728527,87.26316606920196,7.306321051333795,9.310370223755024,0.0,35.0,7.199999999999999
165,AR25-064-018,0,75.1713,1.1779,98.7,2.73,0.94,0.0,36.5,7.1
166,AR25-064-018,1,-26.91764904583983,3.39261969983162,98.7205326560287,2.859082904081662,1.350463891007206,0.0,36.5,7.1
167,AR25-064-018,2,-27.15640411694521,5.6078702757183985,98.67144252369837,3.0660151451745365,1.8664363293791664,0.0,36.5,7.1
168,AR25-064-018,3,81.74618833739764,7.827184872621624,98.4636167229642,3.3609425857313084,2.483023867034652,0.040735325,36.5,7.1
169,AR25-064-018,4,304.3334908970328,9.681523860969866,97.98479043204593,3.8576976287657123,3.3041184566889754,0.0,36.5,7.1
170,AR25-064-018,5,670.3951753592477,12.130789397289915,96.75557498079851,4.451948086545422,4.092229089292125,0.0,35.0,7.1
171,AR25-064-018,6,1337.0900532718308,14.573334392423483,95.48804347056183,4.90898435513326,4.91294577690974,0.051311587,35.0,7.1
172,AR25-064-018,7,2153.874745256322,16.347474497862276,94.31385233985856,5.480784221929109,6.012622440974369,0.0,35.0,7.1
173,AR25-064-018,8,3092.0124537498154,18.332581119199673,92.763384803327,5.978545975519162,7.009082323689939,0.050246103,35.0,7.1
174,AR25-064-018,9,4139.574129992233,19.402634553661052,91.2522582191171,6.553434082645759,8.201629934062145,0.0,35.0,7.1
175,AR25-064-018,10,5256.30992505169,20.435767250004865,89.31020038785636,7.021005008759735,9.204043511891687,0.04465645,35.0,7.1
176,AR25-064-018,11,6422.713863509238,20.41065658139291,87.33743540707688,7.520927877026992,10.291866032708096,0.0,35.0,7.1
177,AR25-064-018,12,7593.735985096333,20.140483281656834,84.91097521780465,7.890984982869604,11.115082105219575,0.038700074,35.0,7.1
178,AR25-064-018,13,8746.653113872022,18.77630661147416,82.38549862073,8.256493661556561,11.915360357407572,0.0,35.0,7.1
179,AR25-064-018,14,9839.737098811927,17.08061336472175,79.39812960921063,8.48125044187735,12.393177379396548,0.0,35.0,7.1
180,AR25-064-019,0,73.2393,1.1664,98.3,2.77,0.7,0.0,36.5,7.1
181,AR25-064-019,1,27.475107346173353,3.6882679459242795,98.5401163333073,2.8783441246584403,1.2206481414280366,0.0,36.5,7.1
182,AR25-064-019,2,72.342244579676,6.0298131686421765,98.81431504618169,3.033388895409365,1.8303582216120053,0.0,36.5,7.1
183,AR25-064-019,3,196.26750094376422,8.147135460179904,99.02333726630647,3.2396090017448853,2.4993224988586427,0.040735325,36.5,7.1
184,AR25-064-019,4,384.90477524854697,9.646422766438297,99.03732564639806,3.6085219355333473,3.3080341999029237,0.0,36.5,7.1
185,AR25-064-019,5,651.3431101021833,11.491638910027646,98.35287432187056,4.037659422133605,4.0001256557678735,0.0,35.0,7.1
186,AR25-064-019,6,1140.519768961843,13.117816808176272,97.65339737227508,4.298838832597294,4.62974969733627,0.05144627,35.0,7.1
187,AR25-064-019,7,1696.2477061547065,13.931929637096784,97.03961950053231,4.655611088270199,5.442093918761645,0.0,35.0,7.1
188,AR25-064-019,8,2292.52192936489,14.916685636388568,96.01046443767564,4.9342834665343815,6.064336488783336,0.050536304,35.0,7.1
189,AR25-064-019,9,2929.5625221487658,15.066246396614659,94.95616079032787,5.305713350508356,6.819743282100012,0.0,35.0,7.1
190,AR25-064-019,10,3588.8536820295903,15.40264803935598,93.38408176271709,5.605264387338217,7.354742968978752,0.045010485,35.0,7.1
191,AR25-064-019,11,4281.53533994443,15.036729357469097,91.68640246248485,5.9945330727927875,7.991532596494057,0.0,35.0,7.1
192,AR25-064-019,12,5000.048324153396,14.912676978262677,89.43745315817951,6.3289019737382,8.428956708859856,0.039044902,35.0,7.1
193,AR25-064-019,13,5763.45886749515,14.268685227350828,87.00694220359047,6.749474315427514,8.96453038463183,0.0,35.0,7.1
194,AR25-064-019,14,6572.1913253781495,13.923836098365362,84.05178601241052,7.127429267297948,9.346873706863578,0.0,35.0,7.1
195,AR25-064-020,0,72.87315,1.1219,98.7,2.7199999999999998,0.59,0.0,36.5,6.9
196,AR25-064-020,1,61.08285930949398,3.523936855289781,98.90849526587614,2.784624677090528,1.1263284527413737,0.0,36.5,6.9
