Batch,Day,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint,pH_setpoint,Temperature Shift Day,Feed %,Process Type
MPC25-001-030,8,2190.343555,16.15641863,96.41585924,16.30201089,6.840796981,6.94022941,0.057683692,35,6.9,6.9,6,27,Simulation
MPC25-001-030,9,2875.393732,17.61873186,95.59070972,16.95744419,8.113245535,6.817901254,0,35,6.9,6.9,6,27,Simulation
MPC25-001-030,10,3649.200405,17.95433259,93.92984661,17.98680668,9.777672796,7.147322841,0.052575037,35,6.9,6.9,6,27,Simulation
MPC25-001-030,11,4514.005852,18.44916349,92.49606584,18.53222711,11.32264021,8.122238574,0,35,6.9,6.9,6,27,Simulation
MPC25-001-030,12,5494.336896,18.37061867,90.38422756,18.95285597,13.02063379,9.367272417,0.047070341,35,6.9,6.9,6,27,Simulation
MPC25-001-030,13,6548.665567,18.79919884,88.45793117,18.86077003,14.51701935,10.47235409,0,35,6.9,6.9,6,27,Simulation
MPC25-001-030,14,7669.834178,18.78951164,85.76050882,18.95549185,16.12919872,10.91094904,0,35,6.9,6.9,6,27,Simulation
MPC25-001-031,0,71.48055,0.5,98.9,15.3,0.7,2.82,0,36.5,7.3,7.3,4,17,Simulation
MPC25-001-031,1,-52.04823758,1.608699823,99.32736994,15.29510741,1.427071654,2.892844352,0,36.5,7.3,7.3,4,17,Simulation
MPC25-001-031,2,-119.8438547,3.030430627,99.78825436,15.50807708,2.213423992,3.062536745,0,36.5,7.3,7.3,4,17,Simulation
MPC25-001-031,3,-96.61156007,4.791960301,100.2601261,15.7993952,3.013789824,3.586295619,0.028998269,36.5,7.3,7.3,4,17,Simulation
MPC25-001-031,4,56.09778408,7.413720773,100.9493925,15.88077798,3.593705271,4.483836007,0,35,7.3,7.3,4,17,Simulation
MPC25-001-031,5,443.697163,8.846811047,100.9979074,15.87595967,4.04159065,4.476950139,0,35,7.3,7.3,4,17,Simulation
MPC25-001-031,6,834.4958976,9.862612153,100.8132879,16.27396388,4.794557378,4.251249964,0.036418113,35,7.3,7.3,4,17,Simulation
MPC25-001-031,7,1261.208178,10.90152627,100.6753588,16.74353995,5.54323942,4.104344657,0,35,7.3,7.3,4,17,Simulation
MPC25-001-031,8,1763.592943,11.30679935,99.9423479,17.41688265,6.432626283,4.236898575,0.037089794,35,7.3,7.3,4,17,Simulation
MPC25-001-031,9,2342.972922,11.93957656,99.29216021,17.73823387,7.097945225,4.721426202,0,35,7.3,7.3,4,17,Simulation
MPC25-001-031,10,3013.136943,12.22812019,98.05332341,17.98992861,7.725972052,5.280535929,0.034043806,35,7.3,7.3,4,17,Simulation
MPC25-001-031,11,3742.237237,12.88525767,96.81372371,17.90056696,8.0480738,5.646294134,0,35,7.3,7.3,4,17,Simulation
MPC25-001-031,12,4522.610433,13.173585,94.86501813,17.95355227,8.27425168,5.483904042,0.030700331,35,7.3,7.3,4,17,Simulation
MPC25-001-031,13,5322.890763,13.53321588,92.66583924,17.9760736,8.125126958,4.730585227,0,35,7.3,7.3,4,17,Simulation
MPC25-001-031,14,6148.761858,13.20491733,89.53642499,18.30237174,7.670989586,3.372923,0,35,7.3,7.3,4,17,Simulation
MPC25-001-032,0,75.1713,0.5,98.7,15.29,0.75,2.8,0,36.5,7.3,7.3,6,27,Simulation
MPC25-001-032,1,-50.60070096,1.59982147,99.13754322,15.30706435,1.492529732,2.878173523,0,36.5,7.3,7.3,6,27,Simulation
MPC25-001-032,2,-117.6813752,3.021353855,99.61113421,15.52581351,2.286935713,3.078970492,0,36.5,7.3,7.3,6,27,Simulation
MPC25-001-032,3,-91.12705871,4.800764182,100.0993803,15.80625996,3.088348019,3.642877939,0.045772459,36.5,7.3,7.3,6,27,Simulation
MPC25-001-032,4,71.13004937,7.702597206,100.9284441,15.7912106,3.54839732,4.51574643,0,36.5,7.3,7.3,6,27,Simulation
MPC25-001-032,5,403.1678202,10.85774073,101.2076482,15.90866283,3.996142094,5.550910262,0,36.5,7.3,7.3,6,27,Simulation
MPC25-001-032,6,879.5357891,14.41657072,101.3459832,15.97505853,4.491808252,6.864019307,0.057134467,35,7.3,7.3,6,27,Simulation
MPC25-001-032,7,1593.797574,17.5984081,101.4418574,15.63733366,4.612556444,7.03867752,0,35,7.3,7.3,6,27,Simulation
MPC25-001-032,8,2346.474008,19.74312548,100.5334732,16.17079305,5.244758046,6.607057138,0.057683692,35,7.3,7.3,6,27,Simulation
MPC25-001-032,9,3136.37259,21.68575882,99.62064654,16.87149953,5.935346229,6.252645549,0,35,7.3,7.3,6,27,Simulation
MPC25-001-032,10,4018.886541,22.33321069,97.720636,17.93132892,6.941620266,6.361529741,0.052575037,35,7.3,7.3,6,27,Simulation
MPC25-001-032,11,4987.656906,22.94685093,95.912249,18.46289901,7.752040842,7.122325605,0,35,7.3,7.3,6,27,Simulation
MPC25-001-032,12,6054.564665,22.76942306,93.31036611,18.81611189,8.647749679,8.121052507,0.047070341,35,7.3,7.3,6,27,Simulation
MPC25-001-032,13,7162.251758,22.84624343,90.80000242,18.61592357,9.290398232,8.896418567,0,35,7.3,7.3,6,27,Simulation
MPC25-001-032,14,8286.502586,22.18615102,87.44782516,18.58624038,10.01527473,8.883344436,0,35,7.3,7.3,6,27,Simulation
MPC25-001-033,0,74.29995,0.5,98.8,15.57,0.73,2.69,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-033,1,0.401945791,1.381846683,98.51862798,15.59790534,1.446411764,2.69780645,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-033,2,-35.95906681,2.43026965,98.30426353,15.83310707,2.283078645,2.881760829,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-033,3,0.161420602,3.719840763,98.16490448,16.10584313,3.190581417,3.493796284,0.028998269,36.5,6.9,6.9,6,17,Simulation
MPC25-001-033,4,144.8632959,5.818076856,98.33163032,16.12580073,3.939030816,4.511006936,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-033,5,423.758143,8.247425018,98.25571705,16.15193942,4.752746047,5.774256633,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-033,6,820.953258,11.13529634,98.19721612,16.11000105,5.71057698,7.265713264,0.036418113,35,6.9,6.9,6,17,Simulation
MPC25-001-033,7,1424.414366,13.41308771,98.10139597,15.80356156,6.551286966,7.603595069,0,35,6.9,6.9,6,17,Simulation
MPC25-001-033,8,2033.048659,14.86304376,97.39706565,16.31940473,8.024911788,7.387584892,0.037089794,35,6.9,6.9,6,17,Simulation
MPC25-001-033,9,2665.805019,15.987987,96.73059778,17.14582211,9.817749984,7.318511711,0,35,6.9,6.9,6,17,Simulation
MPC25-001-033,10,3385.337634,16.17887187,95.50068472,18.25835013,12.03381811,7.855961944,0.034043806,35,6.9,6.9,6,17,Simulation
MPC25-001-033,11,4212.166444,16.43070412,94.43573852,18.94347445,14.27902383,9.17115027,0,35,6.9,6.9,6,17,Simulation
MPC25-001-033,12,5170.157983,16.43915831,92.97102851,19.3718072,16.69873488,10.87783408,0.030700331,35,6.9,6.9,6,17,Simulation
MPC25-001-033,13,6231.092422,17.00590581,91.64839056,19.34927505,19.06641207,12.47227325,0,35,6.9,6.9,6,17,Simulation
MPC25-001-033,14,7387.188071,17.51430534,89.78374316,19.46317583,21.60599128,13.41416094,0,35,6.9,6.9,6,17,Simulation
MPC25-001-034,0,72.24706,1,99.2,14.95,0.74,2.94,0,36.5,7.1,7.1,5,22,Simulation
MPC25-001-034,1,-48.8076072,2.132046009,99.23706706,15.27429975,1.547962472,2.405920747,0,36.5,7.1,7.1,5,22,Simulation
MPC25-001-034,2,-112.5746796,3.273512573,99.25180823,15.87691393,2.447890783,2.317145973,0,36.5,7.1,7.1,5,22,Simulation
MPC25-001-034,3,-65.58509893,4.630349389,99.29169838,16.38672539,3.309603524,3.03835926,0.037411268,36.5,7.1,7.1,5,22,Simulation
MPC25-001-034,4,134.1356321,7.043461173,99.68137594,16.36734341,3.807239138,4.405312665,0,36.5,7.1,7.1,5,22,Simulation
MPC25-001-034,5,503.3315673,9.933790415,99.71366312,16.20313869,4.243321327,5.993279506,0,35,7.1,7.1,5,22,Simulation
MPC25-001-034,6,1077.304359,11.86867187,99.40666775,15.80724522,4.630577381,6.430507923,0.0468399,35,7.1,7.1,5,22,Simulation
MPC25-001-034,7,1635.844144,13.99315685,99.19082005,15.78101788,5.189286101,6.067388101,0,35,7.1,7.1,5,22,Simulation
MPC25-001-034,8,2214.227598,15.03867155,98.15440637,16.57590862,6.232550757,5.406939011,0.04749481,35,7.1,7.1,5,22,Simulation
MPC25-001-034,9,2834.429106,15.85105079,97.15923615,17.42029103,7.286048132,5.145668556,0,35,7.1,7.1,5,22,Simulation
MPC25-001-034,10,3553.887033,15.72881067,95.42595642,18.35246248,8.487104996,5.521066591,0.043439271,35,7.1,7.1,5,22,Simulation
MPC25-001-034,11,4366.049725,15.85454768,93.83864354,18.65032468,9.385033122,6.457972176,0,35,7.1,7.1,5,22,Simulation
MPC25-001-034,12,5271.815795,15.63152161,91.61873804,18.71956079,10.2180181,7.374008848,0.039029597,35,7.1,7.1,5,22,Simulation
MPC25-001-034,13,6216.547699,15.85239545,89.42248568,18.39325936,10.71258971,7.763066513,0,35,7.1,7.1,5,22,Simulation
MPC25-001-034,14,7181.465056,15.58022687,86.39403602,18.35669123,11.12229043,7.194269153,0,35,7.1,7.1,5,22,Simulation
MPC25-001-035,0,75.18855,1.5,98.7,15.53,0.59,2.94,0,36.5,6.9,6.9,4,17,Simulation
MPC25-001-035,1,83.56782717,2.905433613,98.3288278,15.41261945,0.989438056,2.977932889,0,36.5,6.9,6.9,4,17,Simulation
MPC25-001-035,2,124.7928936,4.424771427,97.9468947,15.58079943,1.524613067,3.03372699,0,36.5,6.9,6.9,4,17,Simulation
MPC25-001-035,3,230.3563427,6.041797447,97.55419566,15.88262302,2.163689168,3.440058661,0.028998269,36.5,6.9,6.9,4,17,Simulation
MPC25-001-035,4,437.1950274,8.277820209,97.39334303,15.98896384,2.673891909,4.284316922,0,35,6.9,6.9,4,17,Simulation
MPC25-001-035,5,848.9357544,9.121460766,96.6498573,15.98095863,3.143569577,4.313452324,0,35,6.9,6.9,4,17,Simulation
MPC25-001-035,6,1230.326243,9.397624226,95.77402652,16.32779202,4.016456579,4.189084359,0.036418113,35,6.9,6.9,4,17,Simulation
MPC25-001-035,7,1609.236981,9.595591519,95.08081622,16.71022618,4.99851394,4.15744954,0,35,6.9,6.9,4,17,Simulation
MPC25-001-035,8,2021.494005,9.09369422,93.95396284,17.29482193,6.253630978,4.375264634,0.037089794,35,6.9,6.9,4,17,Simulation
MPC25-001-035,9,2468.064216,8.780167858,93.08929618,17.56189274,7.430681509,4.905652156,0,35,6.9,6.9,4,17,Simulation
MPC25-001-035,10,2967.714537,8.117553895,91.8293475,17.81244212,8.717536309,5.501828987,0.034043806,35,6.9,6.9,4,17,Simulation
MPC25-001-035,11,3498.98645,7.874294554,90.7742901,17.76908992,9.832271636,5.949821897,0,35,6.9,6.9,4,17,Simulation
MPC25-001-035,12,4068.599006,7.394101057,89.22529713,17.89179255,10.96149704,5.965190076,0.030700331,35,6.9,6.9,4,17,Simulation
MPC25-001-035,13,4661.566943,7.215209321,87.64379076,17.98276397,11.80015695,5.510669269,0,35,6.9,6.9,4,17,Simulation
MPC25-001-035,14,5300.437644,6.676743838,85.34132027,18.36464113,12.39789976,4.568948567,0,35,6.9,6.9,4,17,Simulation
MPC25-001-036,0,74.63235,0.5,98.9,15.49,0.95,2.73,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-036,1,-10.85187935,1.358844093,98.63883423,15.63048066,1.757577608,2.627788871,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-036,2,-50.97827778,2.355720497,98.43872488,15.96438806,2.675107793,2.816184629,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-036,3,-6.738280563,3.61952318,98.32044866,16.27340143,3.633502473,3.541003853,0.028998269,36.5,6.9,6.9,6,17,Simulation
MPC25-001-036,4,157.2072716,5.760661098,98.52023783,16.25920082,4.400093848,4.714924572,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-036,5,462.2416649,8.310662893,98.48315736,16.21277896,5.211965135,6.098207942,0,36.5,6.9,6.9,6,17,Simulation
MPC25-001-036,6,887.8262866,11.37059218,98.45446161,16.10945224,6.16652231,7.622056343,0.036418113,35,6.9,6.9,6,17,Simulation
MPC25-001-036,7,1519.703581,13.8275709,98.36305541,15.79044478,7.015087964,7.907206783,0,35,6.9,6.9,6,17,Simulation
MPC25-001-036,8,2158.052672,15.42631765,97.62674687,16.34887325,8.507136746,7.600704652,0.037089794,35,6.9,6.9,6,17,Simulation
MPC25-001-036,9,2825.497513,16.65629308,96.88934535,17.248188,10.31613808,7.463082382,0,35,6.9,6.9,6,17,Simulation
MPC25-001-036,10,3588.357025,16.92072348,95.55344286,18.42514757,12.52833981,7.990320841,0.034043806,35,6.9,6.9,6,17,Simulation
MPC25-001-036,11,4468.541159,17.23919598,94.35250792,19.13630531,14.73583632,9.347876299,0,35,6.9,6.9,6,17,Simulation
MPC25-001-036,12,5488.12944,17.3253267,92.72271922,19.54629608,17.07939055,11.10785963,0.030700331,35,6.9,6.9,6,17,Simulation
MPC25-001-036,13,6614.716096,17.97868466,91.20029152,19.4790503,19.33607151,12.7138528,0,35,6.9,6.9,6,17,Simulation
MPC25-001-036,14,7835.747965,18.55940064,89.09047474,19.55056918,21.73551117,13.58931927,0,35,6.9,6.9,6,17,Simulation
MPC25-001-037,0,73.4844,1,98.9,15.14,0.69,2.73,0,36.5,7.1,7.1,4,22,Simulation
MPC25-001-037,1,-31.34268024,2.09257945,98.91064579,15.3835828,1.42167943,2.421617981,0,36.5,7.1,7.1,4,22,Simulation
MPC25-001-037,2,-77.4247851,3.289536883,98.92178836,15.83755683,2.219578012,2.490161413,0,36.5,7.1,7.1,4,22,Simulation
MPC25-001-037,3,-20.95915075,4.751331549,98.96322698,16.21789825,2.989735307,3.213843837,0.037411268,36.5,7.1,7.1,4,22,Simulation
MPC25-001-037,4,174.9063367,7.244907018,99.34017912,16.15386985,3.431880313,4.436472025,0,35,7.1,7.1,4,22,Simulation
MPC25-001-037,5,605.0152272,8.592722919,99.04221679,15.92971509,3.726794882,4.650702885,0,35,7.1,7.1,4,22,Simulation
MPC25-001-037,6,1016.621815,9.547787219,98.54219344,16.12382696,4.362807857,4.438580655,0.0468399,35,7.1,7.1,4,22,Simulation
MPC25-001-037,7,1436.807509,10.60991452,98.17655396,16.4517709,4.995071566,4.062398047,0,35,7.1,7.1,4,22,Simulation
MPC25-001-037,8,1910.183974,10.82994602,97.09582071,17.18107713,5.843338392,3.817227473,0.04749481,35,7.1,7.1,4,22,Simulation
MPC25-001-037,9,2442.595456,11.23953149,96.16473301,17.60276164,6.437164443,3.955437682,0,35,7.1,7.1,4,22,Simulation
MPC25-001-037,10,3062.821505,11.11015063,94.54364527,17.99829335,6.983742843,4.303099569,0.043439271,35,7.1,7.1,4,22,Simulation
MPC25-001-037,11,3740.924793,11.42768281,93.02298449,17.91156552,7.104102985,4.624587327,0,35,7.1,7.1,4,22,Simulation
MPC25-001-037,12,4471.703237,11.35515504,90.7410626,17.88550985,7.052948406,4.481675336,0.039029597,35,7.1,7.1,4,22,Simulation
MPC25-001-037,13,5211.723997,11.53047757,88.31453099,17.69900072,6.499527903,3.696524376,0,35,7.1,7.1,4,22,Simulation
MPC25-001-037,14,5959.890022,11.00744483,84.89794432,17.84164253,5.592674263,2.143473857,0,35,7.1,7.1,4,22,Simulation
MPC25-001-038,0,73.21845,1,98.8,15.43,0.75,2.94,0,36.5,7.1,7.1,6,22,Simulation
MPC25-001-038,1,20.21892066,2.287296184,98.84494399,15.35841056,1.3219974,3.018405936,0,36.5,7.1,7.1,6,22,Simulation
MPC25-001-038,2,12.33173979,3.797077845,98.89999515,15.54209271,1.993650459,3.141247738,0,36.5,7.1,7.1,6,22,Simulation
MPC25-001-038,3,82.82557295,5.527664986,98.95135297,15.84044892,2.728442077,3.605769367,0.037411268,36.5,7.1,7.1,6,22,Simulation
MPC25-001-038,4,272.1931553,8.116773323,99.28282504,15.90573905,3.233535334,4.446530193,0,36.5,7.1,7.1,6,22,Simulation
MPC25-001-038,5,612.2204357,10.8959194,99.18978252,16.03757554,3.775689584,5.562857318,0,36.5,7.1,7.1,6,22,Simulation
MPC25-001-038,6,1082.053897,14.03084141,99.0270717,16.06941836,4.418206296,7.00891932,0.0468399,35,7.1,7.1,6,22,Simulation
MPC25-001-038,7,1769.045519,16.62449059,98.8347756,15.71538022,4.823260634,7.346357368,0,35,7.1,7.1,6,22,Simulation
MPC25-001-038,8,2467.076332,18.2461955,97.85676297,16.17606026,5.824945113,7.084729972,0.04749481,35,7.1,7.1,6,22,Simulation
MPC25-001-038,9,3178.976415,19.55584435,96.92348629,16.87772806,7.058807926,6.876170315,0,35,7.1,7.1,6,22,Simulation
MPC25-001-038,10,3959.939697,19.67968291,95.24513408,17.93521885,8.721326349,7.140220923,0.043439271,35,7.1,7.1,6,22,Simulation
MPC25-001-038,11,4816.523008,19.73546025,93.73423029,18.55643482,10.36304086,8.088642954,0,35,7.1,7.1,6,22,Simulation
MPC25-001-038,12,5769.196874,19.19840062,91.67495684,18.98931802,12.19094649,9.366907744,0.039029597,35,7.1,7.1,6,22,Simulation
MPC25-001-038,13,6779.213897,19.02725585,89.79765978,18.92178734,13.90756344,10.52657407,0,35,7.1,7.1,6,22,Simulation
MPC25-001-038,14,7834.645341,18.46311625,87.30435158,18.98813446,15.77914544,11.02063142,0,35,7.1,7.1,6,22,Simulation
AR25-075-001,0,81.7365,1.05,97.3,14.72,0.75,2.69,,,,,4,,Experimental
AR25-075-001,1,80.56441,1.36,98,15.34,0.92,2.53,,,,,4,,Experimental
AR25-075-001,2,81.23055,2.87,98.4,15.26,1.1,2.9,,,,,4,,Experimental
AR25-075-001,3,149.8157,5.86,98.7,15.01,1.56,3.37,,,,,4,,Experimental
AR25-075-001,4,,10.8,98.3,15,3.06,4.8,,,,,4,,Experimental
AR25-075-001,5,692.449,13.62,98.2,14.94,4.04,5.41,,,,,4,,Experimental
AR25-075-001,6,1225.556,15.54,96.7,15.43,3.79,5.75,,,,,4,,Experimental
AR25-075-001,7,1225.556,16.76,96.2,16.45,5.43,,,,,,4,,Experimental
AR25-075-001,8,1422.925,17.63,96.6,16.98,6.44,,,,,,4,,Experimental
AR25-075-001,9,2676.81,16.71,96.6,17.74,,,,,,,4,,Experimental
AR25-075-001,10,3310.155,17.45,95.3,17.93,8.33,6.51,,,,,4,,Experimental
AR25-075-001,11,4058.445,16.44,93.6,18.33,8.68,8.17,,,,,4,,Experimental
AR25-075-001,12,4951.11,16.98,92.2,17.97,9.17,7.72,,,,,4,,Experimental
AR25-075-001,13,,,,,,,,,,,4,,Experimental
AR25-075-001,14,,,,,,,,,,,4,,Experimental
AR25-075-004,0,81.4797,1.06,98.1,14.75,0.79,2.52,,,,,4,,Experimental
AR25-075-004,1,78.48705,1.41,98.7,15.45,0.93,2.69,,,,,4,,Experimental
AR25-075-004,2,83.55195,3.14,98.8,15.25,1.15,2.83,,,,,4,,Experimental
AR25-075-004,3,150.5521,6.44,98.9,14.97,1.67,3.04,,,,,4,,Experimental
AR25-075-004,4,,10.74,97.7,14.88,3.2,4.9,,,,,4,,Experimental
AR25-075-004,5,792.7831,14.03,98,15.05,4.13,5.39,,,,,4,,Experimental
AR25-075-004,6,1350.297,16.56,96.5,15.4,3.53,5.69,,,,,4,,Experimental
AR25-075-004,7,1622.655,18.52,97.3,16.18,5.19,,,,,,4,,Experimental
AR25-075-004,8,2840.115,18.95,96.7,16.84,5.57,,,,,,4,,Experimental
AR25-075-004,9,3581.85,18.76,95.6,17.39,,,,,,,4,,Experimental
AR25-075-004,10,4468.98,18.18,94.3,17.57,7.26,6.47,,,,,4,,Experimental
AR25-075-004,11,5278.815,16.17,93.5,18.19,7.86,7.67,,,,,4,,Experimental
AR25-075-004,12,,17.85,91.6,17.68,8.54,7.24,,,,,4,,Experimental
AR25-075-004,13,,,,,,,,,,,4,,Experimental
AR25-075-004,14,,,,,,,,,,,4,,Experimental
AR25-075-010,0,76.09711,1.16,97.8,14.81,0.75,2.73,,,,,6,,Experimental
AR25-075-010,1,80.7864,1.46,98.1,15.4,0.92,2.81,,,,,6,,Experimental
AR25-075-010,2,85.10205,3.01,98.6,15.21,1.19,2.68,,,,,6,,Experimental
AR25-075-010,3,162.8484,6.4,99,15,1.67,2.99,,,,,6,,Experimental
AR25-075-010,4,,10.17,97.7,14.87,3.06,4.7,,,,,6,,Experimental
AR25-075-010,5,808.0093,14.1,98.4,15.12,4.09,5.43,,,,,6,,Experimental
AR25-075-010,6,1433.609,17.26,97.2,15.15,3.43,5.65,,,,,6,,Experimental
AR25-075-010,7,1661.565,20.25,97.6,15.92,5.28,6.92,,,,,6,,Experimental
AR25-075-010,8,2962.26,19.9,97.1,16.27,5.12,5.95,,,,,6,,Experimental
AR25-075-010,9,3747.6,20.25,95.9,17.1,,7.21,,,,,6,,Experimental
AR25-075-010,10,4718.055,19.63,94.7,17.24,6.87,6.44,,,,,6,,Experimental
AR25-075-010,11,5521.68,18.84,94.2,17.86,7.65,7.61,,,,,6,,Experimental
AR25-075-010,12,,18.84,94.2,17.86,8.32,7.1,,,,,6,,Experimental
AR25-075-010,13,,,,,,,,,,,6,,Experimental
AR25-075-010,14,,,,,,,,,,,6,,Experimental
AR25-075-012,0,78.92235,1.09,98.3,14.71,0.82,2.45,,,,,6,,Experimental
AR25-075-012,1,82.05705,1.48,98.9,15.54,0.94,2.52,,,,,6,,Experimental
AR25-075-012,2,83.09805,3.14,98.8,15.39,1.22,2.73,,,,,6,,Experimental
AR25-075-012,3,157.3168,6.44,98.8,14.97,1.65,3.04,,,,,6,,Experimental
AR25-075-012,4,,10.91,97.5,14.86,3.09,4.84,,,,,6,,Experimental
AR25-075-012,5,807.0647,14.32,97.7,15.18,4.08,5.45,,,,,6,,Experimental
AR25-075-012,6,1435.82,17.63,96.4,15.07,3.42,5.77,,,,,6,,Experimental
AR25-075-012,7,1689.66,18.97,97.2,15.88,5.26,6.85,,,,,6,,Experimental
AR25-075-012,8,2927.58,20.59,97,16.32,5.02,5.9,,,,,6,,Experimental
AR25-075-012,9,3744.48,20.51,95.7,17.02,,7.07,,,,,6,,Experimental
AR25-075-012,10,4584.165,20.31,95,17.21,6.85,6.38,,,,,6,,Experimental
AR25-075-012,11,5462.43,19.05,93.6,17.78,7.58,7.63,,,,,6,,Experimental
AR25-075-012,12,,18.68,90.4,17.26,8.11,7.06,,,,,6,,Experimental
AR25-075-012,13,,,,,,,,,,,6,,Experimental
AR25-075-012,14,,,,,,,,,,,6,,Experimental
