Batch,Day,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
MPC25-001-033,5,414.3426282,8.343088825,98.17026291,16.18059036,4.827827822,5.84904953,0,36.5,6.9
MPC25-001-033,6,826.2676265,11.32036558,98.12821643,16.09554635,5.754162517,7.405950209,0.040602245,35,6.9
MPC25-001-033,7,1445.79256,13.76608321,98.07436376,15.7330898,6.538681603,7.750970747,0,35,6.9
MPC25-001-033,8,2071.752243,15.34901814,97.35078959,16.24540623,7.969054789,7.479908215,0.041278175,35,6.9
MPC25-001-033,9,2721.85627,16.62424506,96.67137914,17.0840265,9.702660878,7.33262182,0,35,6.9
MPC25-001-033,10,3462.332844,16.88977379,95.35860396,18.2476099,11.86504133,7.802816539,0.037833861,35,6.9
MPC25-001-033,11,4313.580865,17.22036672,94.21698279,18.95771209,14.02568248,9.093841646,0,35,6.9
MPC25-001-033,12,5300.978559,17.25231752,92.61986906,19.40109478,16.34966114,10.80966391,0.034067647,35,6.9
MPC25-001-033,13,6392.351905,17.86337161,91.17799773,19.34550863,18.58761347,12.42540043,0,35,6.9
MPC25-001-033,14,7577.306289,18.36862058,89.14800161,19.42334629,20.99381125,13.36053532,0,35,6.9
MPC25-001-034,0,75.02,1,98.6,15.44,0.73,2.79,0,36.5,7.1
MPC25-001-034,1,16.11164495,2.222309585,98.62958176,15.41487235,1.310586905,2.878888164,0,36.5,7.1
MPC25-001-034,2,7.281640088,3.684477669,98.67787449,15.59856925,1.968783879,3.069729147,0,36.5,7.1
MPC25-001-034,3,79.87422207,5.406236845,98.73396058,15.85500254,2.670750065,3.611050424,0.037411268,36.5,7.1
MPC25-001-034,4,270.8435769,8.023254317,99.07758549,15.8632252,3.134781091,4.489156641,0,36.5,7.1
MPC25-001-034,5,608.9195343,10.84528077,98.99610906,15.95446879,3.639946385,5.58206161,0,35,7.1
MPC25-001-034,6,1148.991768,12.47121762,98.54327116,15.86983691,4.131573907,5.788592757,0.0468399,35,7.1
MPC25-001-034,7,1685.67845,14.1859345,98.20552515,16.02894043,4.763546051,5.5532368,0,35,7.1
MPC25-001-034,8,2256.218337,14.88035419,97.11844922,16.7932111,5.822426452,5.266960617,0.04749481,35,7.1
MPC25-001-034,9,2871.837809,15.49219333,96.16174979,17.43153561,6.859251244,5.395628743,0,35,7.1
MPC25-001-034,10,3573.910169,15.3061494,94.5425459,18.11561002,8.070384834,5.970030052,0.043439271,35,7.1
MPC25-001-034,11,4344.242729,15.41144003,93.11525079,18.26542164,9.063017823,6.844734458,0,35,7.1
MPC25-001-034,12,5183.005023,15.10654816,91.07742705,18.35860633,10.10178911,7.527699796,0.039029597,35,7.1
MPC25-001-034,13,6045.829608,15.13541198,89.08273158,18.19936362,10.89872686,7.696932387,0,35,7.1
MPC25-001-034,14,6929.633804,14.59787656,86.29517019,18.37176148,11.66598143,7.089354107,0,35,7.1
MPC25-001-035,0,75.02,1.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-035,1,62.17045891,2.801270473,98.2236,15.49701877,1.225749199,2.701689291,0,36.5,6.9
MPC25-001-035,2,95.01778761,4.195953602,97.83835117,15.77666174,1.822267622,2.820459915,0,36.5,6.9
MPC25-001-035,3,207.6147128,5.752109873,97.46271156,16.07511771,2.467703916,3.423240426,0.032369717,36.5,6.9
MPC25-001-035,4,433.1989035,8.087704943,97.36646333,16.06508489,2.913618551,4.463495221,0,35,6.9
MPC25-001-035,5,868.5262681,9.109587652,96.65593709,15.93289824,3.297945109,4.567977224,0,35,6.9
MPC25-001-035,6,1269.612474,9.595189557,95.79029747,16.20701929,4.090447846,4.374243779,0.040602245,35,6.9
MPC25-001-035,7,1664.297823,10.02766707,95.09620597,16.58194747,4.977678562,4.161699074,0,35,6.9
MPC25-001-035,8,2093.603329,9.658553627,93.8706134,17.25105396,6.140923152,4.171498383,0.041278175,35,6.9
MPC25-001-035,9,2562.390981,9.452350879,92.88610226,17.60069843,7.173847073,4.557978909,0,35,6.9
MPC25-001-035,10,3094.741628,8.819405397,91.41971286,17.91256066,8.266776493,5.098886141,0.037833861,35,6.9
MPC25-001-035,11,3666.226144,8.637474369,90.15247031,17.83780798,9.097160343,5.552313736,0,35,6.9
MPC25-001-035,12,4278.894844,8.190305674,88.31942986,17.88075931,9.880455294,5.551068072,0.034067647,35,6.9
MPC25-001-035,13,4907.002417,8.060938357,86.4405097,17.84818447,10.30250655,4.990933337,0,35,6.9
MPC25-001-035,14,5565.525487,7.474314274,83.75774037,18.13922862,10.45129548,3.815941566,0,35,6.9
MPC25-001-036,0,75.02,0.5,98.6,15.44,0.73,2.79,0,36.5,6.9
MPC25-001-036,1,-8.811538979,1.420820077,98.34631541,15.50931346,1.475644601,2.68614463,0,36.5,6.9
MPC25-001-036,2,-55.00872191,2.463635818,98.14744193,15.81831476,2.352804184,2.796351589,0,36.5,6.9
MPC25-001-036,3,-23.9041184,3.725562635,98.02049953,16.15359629,3.294979385,3.414668826,0.032369717,36.5,6.9
MPC25-001-036,4,123.8844073,5.858933033,98.23097529,16.17723973,4.037499672,4.501773043,0,36.5,6.9
MPC25-001-036,5,414.3426282,8.343088825,98.17026291,16.18059036,4.827827822,5.84904953,0,36.5,6.9
MPC25-001-036,6,826.2676265,11.32036558,98.12821643,16.09554635,5.754162517,7.405950209,0.040602245,35,6.9
MPC25-001-036,7,1445.79256,13.76608321,98.07436376,15.7330898,6.538681603,7.750970747,0,35,6.9
MPC25-001-036,8,2071.752243,15.34901814,97.35078959,16.24540623,7.969054789,7.479908215,0.041278175,35,6.9
MPC25-001-036,9,2721.85627,16.62424506,96.67137914,17.0840265,9.702660878,7.33262182,0,35,6.9
MPC25-001-036,10,3462.332844,16.88977379,95.35860396,18.2476099,11.86504133,7.802816539,0.037833861,35,6.9
MPC25-001-036,11,4313.580865,17.22036672,94.21698279,18.95771209,14.02568248,9.093841646,0,35,6.9
MPC25-001-036,12,5300.978559,17.25231752,92.61986906,19.40109478,16.34966114,10.80966391,0.034067647,35,6.9
MPC25-001-036,13,6392.351905,17.86337161,91.17799773,19.34550863,18.58761347,12.42540043,0,35,6.9
MPC25-001-036,14,7577.306289,18.36862058,89.14800161,19.42334629,20.99381125,13.36053532,0,35,6.9
