Batch,Day,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
MPC25-001-017,6,862.9434856,7.639638714,97.48597393,16.42870349,5.676150234,4.469584579,0.053031757,35,6.9
MPC25-001-017,7,1249.063712,8.521437031,97.21277889,16.74897918,6.608959137,4.345689286,0,35,6.9
MPC25-001-017,8,1704.920095,8.693658476,96.23991152,17.42030087,7.749285813,4.370479015,0.053633643,35,6.9
MPC25-001-017,9,2232.245449,9.317113336,95.51891301,17.73532038,8.598012851,4.706656065,0,35,6.9
MPC25-001-017,10,2862.488655,9.51128701,94.06490954,18.10135866,9.419227752,5.133478353,0.048951202,35,6.9
MPC25-001-017,11,3567.852832,10.32340841,92.73800795,18.04063491,9.79655254,5.464073227,0,35,6.9
MPC25-001-017,12,4354.594221,10.78048336,90.55039576,18.13583681,10.00603488,5.333690925,0.0438877,35,6.9
MPC25-001-017,13,5187.625831,11.61829156,88.19470395,18.06797034,9.65533345,4.648991034,0,35,6.9
MPC25-001-017,14,6076.312705,11.82094412,84.7258095,18.32092376,8.901064846,3.301426415,0,35,6.9
MPC25-001-018,0,74.63235,0.5,98.8,15.14,0.7,2.72,0,36.5,7.3
MPC25-001-018,1,-76.33728129,1.513511144,99.22048568,15.30360819,1.51685342,2.598339378,0,36.5,7.3
MPC25-001-018,2,-163.3317981,2.783594712,99.67024923,15.65781442,2.374130099,2.752178174,0,36.5,7.3
MPC25-001-018,3,-145.6693313,4.422802386,100.1493501,15.98921333,3.197348751,3.424615738,0.042434169,36.5,7.3
MPC25-001-018,4,16.77771835,7.212975703,100.9718376,15.937785,3.65509561,4.488380987,0,36.5,7.3
MPC25-001-018,5,350.6023416,10.37596254,101.3076574,15.93561972,4.070684134,5.688086987,0,36.5,7.3
MPC25-001-018,6,825.2735033,14.02244869,101.5176235,15.88507869,4.532972202,7.040838019,0.053031757,35,7.3
MPC25-001-018,7,1528.915318,17.25275378,101.6492991,15.5160911,4.670454424,7.134227774,0,35,7.3
MPC25-001-018,8,2261.726093,19.43799915,100.8052966,16.07902735,5.346191836,6.572735732,0.053633643,35,7.3
MPC25-001-018,9,3029.664823,21.32176196,99.91511456,16.87845747,6.122848989,6.123377001,0,35,7.3
MPC25-001-018,10,3892.85105,21.91480123,98.08109454,18.0134991,7.209714631,6.240793532,0.048951202,35,7.3
MPC25-001-018,11,4850.644214,22.45415954,96.32743816,18.58980345,8.106078517,7.110784767,0,35,7.3
MPC25-001-018,12,5913.542849,22.29380938,93.84290517,18.9116645,9.067855699,8.277439609,0.0438877,35,7.3
MPC25-001-018,13,7022.935937,22.43095594,91.45040414,18.66129681,9.792898427,9.207015714,0,35,7.3
MPC25-001-018,14,8150.082808,21.9206918,88.26508349,18.57444643,10.61513405,9.295284674,0,35,7.3
MPC25-001-019,0,78.40981,0.5,99.2,14.95,0.59,2.78,0,36.5,6.9
MPC25-001-019,1,-77.48642177,1.233964125,98.91753073,15.40788746,1.565999209,2.030474882,0,36.5,6.9
MPC25-001-019,2,-187.5422048,1.856605964,98.65792303,16.1444896,2.674714751,1.886026353,0,36.5,6.9
MPC25-001-019,3,-190.813253,2.673045436,98.50156918,16.70781135,3.751806526,2.726400508,0.032369717,36.5,6.9
MPC25-001-019,4,-45.25977927,4.547381855,98.75837364,16.65970054,4.493978517,4.324097412,0,35,6.9
MPC25-001-019,5,337.4543646,5.521315388,98.52664003,16.25713551,5.055658924,4.975066159,0,35,6.9
MPC25-001-019,6,698.1703839,6.348658856,98.20994783,16.21959146,5.966837135,5.036246374,0.040602245,35,6.9
MPC25-001-019,7,1055.756426,7.372534625,98.05600975,16.4328432,6.969738926,4.704651875,0,35,6.9
MPC25-001-019,8,1456.261642,7.684454052,97.29151266,17.17590334,8.257427062,4.358062374,0.041278175,35,6.9
MPC25-001-019,9,1922.31144,8.159273152,96.64933924,17.7800416,9.382161353,4.403794204,0,35,6.9
MPC25-001-019,10,2499.708364,8.222763481,95.39898025,18.37764738,10.46246494,4.834105538,0.037833861,35,6.9
MPC25-001-019,11,3178.924372,8.839476733,94.22972223,18.4691684,11.11248934,5.46758596,0,35,6.9
MPC25-001-019,12,3963.284358,9.37600224,92.37844546,18.48920473,11.52490285,5.826085942,0.034067647,35,6.9
MPC25-001-019,13,4814.967268,10.42414752,90.34614991,18.28380105,11.4117709,5.601453989,0,35,6.9
MPC25-001-019,14,5729.770706,11.117343,87.33662499,18.36507891,10.91944249,4.560475685,0,35,6.9
MPC25-001-020,0,74.33415,1.5,98.5,15.27,0.71,2.8,0,36.5,7.3
MPC25-001-020,1,19.42684358,2.999323504,98.82166147,15.26520713,1.187410596,2.896711672,0,36.5,7.3
MPC25-001-020,2,30.7931292,4.792378541,99.11433036,15.44903002,1.687053847,3.100307367,0,36.5,7.3
MPC25-001-020,3,137.6276948,6.881404992,99.35737385,15.69282754,2.180056909,3.638385709,0.032369717,36.5,7.3
MPC25-001-020,4,372.2310543,9.799523234,99.78483818,15.71049441,2.428795566,4.50012897,0,36.5,7.3
MPC25-001-020,5,757.7150119,12.92623836,99.77478352,15.78726426,2.68839888,5.571017388,0,36.5,7.3
MPC25-001-020,6,1271.57934,16.34911471,99.62558242,15.80099155,3.040336502,6.898185384,0.040602245,35,7.3
MPC25-001-020,7,1996.086676,19.03075938,99.33219099,15.49594349,3.199721948,7.104881088,0,35,7.3
MPC25-001-020,8,2720.548959,20.64416456,98.26946369,15.98300677,3.960684941,6.758223897,0.041278175,35,7.3
MPC25-001-020,9,3447.236011,21.73636154,97.18313478,16.71743494,5.006076083,6.518537835,0,35,7.3
MPC25-001-020,10,4223.603922,21.56996368,95.4239421,17.73916992,6.500359852,6.797296278,0.037833861,35,7.3
MPC25-001-020,11,5051.883151,21.16413345,93.82451069,18.3214159,8.052459347,7.757216219,0,35,7.3
MPC25-001-020,12,5943.140926,20.10352351,91.79252056,18.683329,9.854371459,9.019885466,0.034067647,35,7.3
MPC25-001-020,13,6855.919983,19.24515434,89.98402949,18.59031453,11.66452417,10.11961222,0,35,7.3
MPC25-001-020,14,7774.566729,17.92967259,87.71188451,18.64312279,13.72797315,10.53997175,0,35,7.3
MPC25-001-021,0,73.9461,1,97.7,15.62,0.7,2.77,0,36.5,7.1
MPC25-001-021,1,47.39106586,2.347192854,97.76212758,15.39627832,1.137648881,3.178393658,0,36.5,7.1
MPC25-001-021,2,67.09279923,4.051963366,97.85702627,15.36264901,1.650698116,3.493619934,0,36.5,7.1
MPC25-001-021,3,153.5446076,6.027470598,97.9427537,15.50213864,2.256038262,3.92331169,0.037411268,36.5,7.1
MPC25-001-021,4,342.1136737,8.801453275,98.27819557,15.54333119,2.693528639,4.549816848,0,36.5,7.1
MPC25-001-021,5,668.4014781,11.63127719,98.15231657,15.77873493,3.229431417,5.415558849,0,35,7.1
MPC25-001-021,6,1197.258949,13.13908379,97.64204411,15.85467727,3.776630919,5.554390601,0.0468399,35,7.1
MPC25-001-021,7,1729.975767,14.68550013,97.26657144,16.09918642,4.461038199,5.446835693,0,35,7.1
MPC25-001-021,8,2303.473199,15.24157709,96.18847553,16.83575028,5.564739639,5.414398018,0.04749481,35,7.1
MPC25-001-021,9,2922.430518,15.78606793,95.2988574,17.36389892,6.661795258,5.800587839,0,35,7.1
MPC25-001-021,10,3619.77817,15.59037434,93.8008155,17.9300553,7.98761546,6.53664479,0.043439271,35,7.1
MPC25-001-021,11,4372.150513,15.69419453,92.5380661,18.0272913,9.185607067,7.454765776,0,35,7.1
MPC25-001-021,12,5180.940365,15.34782631,90.70202697,18.16545364,10.53877696,8.123408242,0.039029597,35,7.1
MPC25-001-021,13,6009.080025,15.28235981,88.95174994,18.12815549,11.75625252,8.32368247,0,35,7.1
MPC25-001-021,14,6863.750255,14.63221651,86.46730998,18.44475066,13.03465752,7.879649063,0,35,7.1
MPC25-001-022,0,75.3507,0.5,97.7,15.63,0.74,2.78,0,36.5,7.3
MPC25-001-022,1,3.841237885,1.769415312,98.17237435,15.32427687,1.269035066,3.376649688,0,36.5,7.3
MPC25-001-022,2,-16.35779524,3.5482085,98.70606345,15.19165765,1.849443846,3.775081523,0,36.5,7.3
MPC25-001-022,3,32.30219178,5.700616242,99.22897684,15.28565754,2.517195164,4.150496938,0.042434169,36.5,7.3
MPC25-001-022,4,188.7557782,8.769605596,100.0087361,15.34406032,2.979986515,4.61694706,0,35,7.3
MPC25-001-022,5,574.1542267,10.33460668,99.92670322,15.58373147,3.396429583,4.131136301,0,35,7.3
MPC25-001-022,6,964.5306579,11.23707387,99.55103333,16.28063899,4.142182915,3.682185938,0.053031757,35,7.3
MPC25-001-022,7,1410.11196,12.28179089,99.33699048,16.84909128,4.731629401,3.606401756,0,35,7.3
MPC25-001-022,8,1957.06487,12.606553,98.3716064,17.51241904,5.399923873,3.969213796,0.053633643,35,7.3
MPC25-001-022,9,2588.17975,13.44093048,97.63264124,17.59496262,5.686631437,4.666719875,0,35,7.3
MPC25-001-022,10,3307.017534,13.85109243,96.1310204,17.65234947,5.939878391,5.222217639,0.048951202,35,7.3
MPC25-001-022,11,4060.648711,14.73494252,94.7086923,17.37640053,5.831881588,5.342718432,0,35,7.3
MPC25-001-022,12,4841.546778,14.95365806,92.37114688,17.44522153,5.693631981,4.747648637,0.0438877,35,7.3
MPC25-001-022,13,5613.568894,15.14470405,89.8347476,17.51796151,5.138601721,3.549540988,0,35,7.3
MPC25-001-022,14,6392.28633,14.30423494,86.21087099,17.96607193,4.292550315,1.840731312,0,35,7.3
MPC25-001-023,0,75.5919,1.5,98.7,15.59,0.69,2.79,0,36.5,7.3
MPC25-001-023,1,61.0313801,3.052980966,99.00143985,15.34932819,1.035433416,3.237658856,0,36.5,7.3
MPC25-001-023,2,103.4272067,5.016739029,99.29498575,15.28791209,1.411256994,3.550348167,0,36.5,7.3
MPC25-001-023,3,220.3523514,7.272064857,99.5242596,15.41154224,1.84177421,3.920121498,0.042434169,36.5,7.3
MPC25-001-023,4,446.5088609,10.38160922,99.97254044,15.43682084,2.03498647,4.423432073,0,35,7.3
MPC25-001-023,5,894.9491062,11.9262076,99.53170396,15.59433883,2.163637777,3.950841502,0,35,7.3
MPC25-001-023,6,1332.015765,12.72309315,98.77513127,16.19684348,2.625179509,3.435282452,0.053031757,35,7.3
MPC25-001-023,7,1799.432134,13.53685171,98.16217409,16.69534127,2.953284939,3.195248377,0,35,7.3
MPC25-001-023,8,2337.846954,13.46891396,96.7882396,17.32943005,3.391478484,3.320679223,0.053633643,35,7.3
MPC25-001-023,9,2927.573662,13.73457442,95.64702785,17.41256408,3.474207295,3.75477805,0,35,7.3
MPC25-001-023,10,3571.332159,13.4149229,93.77221035,17.47127641,3.534713565,4.060882214,0.048951202,35,7.3
MPC25-001-023,11,4215.162117,13.445463,92.03102569,17.16787267,3.227568222,3.956945219,0,35,7.3
MPC25-001-023,12,4849.197258,12.73263626,89.45142536,17.16628498,2.869290916,3.141101993,0.0438877,35,7.3
MPC25-001-023,13,5433.809831,11.95230985,86.76567087,17.13212729,2.063813393,1.687653354,0,35,7.3
MPC25-001-023,14,5981.157388,10.12558117,83.09396192,17.45712688,0.9295787,-0.34304196,0,35,7.3
MPC25-001-024,0,75.3507,1.5,98.7,15.25,0.7,2.73,0,36.5,7.3
MPC25-001-024,1,11.48994443,2.934481069,99.0012816,15.30511344,1.210943136,2.766908994,0,36.5,7.3
MPC25-001-024,2,16.43707379,4.64577744,99.27537207,15.53158709,1.735010697,2.974342765,0,36.5,7.3
MPC25-001-024,3,120.6547189,6.667198194,99.50912187,15.77940105,2.234202738,3.565867438,0.032369717,36.5,7.3
MPC25-001-024,4,355.1857371,9.552703027,99.93883792,15.76475972,2.471174613,4.489932869,0,36.5,7.3
MPC25-001-024,5,740.4583341,12.68288391,99.93853628,15.79469324,2.708482255,5.589974583,0,36.5,7.3
MPC25-001-024,6,1251.612948,16.12898253,99.79859414,15.77389991,3.036134241,6.892782623,0.040602245,35,7.3
MPC25-001-024,7,1970.222253,18.83129511,99.50611655,15.46303559,3.172882303,7.031217266,0,35,7.3
MPC25-001-024,8,2686.809431,20.44756934,98.43165273,15.9710124,3.908938133,6.602694287,0.041278175,35,7.3
MPC25-001-024,9,3405.863044,21.52390353,97.32113659,16.73587135,4.917470712,6.298926254,0,35,7.3
MPC25-001-024,10,4176.653568,21.33438517,95.52834657,17.77621682,6.352255693,6.545979427,0.037833861,35,7.3
MPC25-001-024,11,5001.710663,20.91311515,93.88879945,18.35181711,7.815305788,7.497829521,0,35,7.3
MPC25-001-024,12,5890.631337,19.85291806,91.81048617,18.68250789,9.497704566,8.751045237,0.034067647,35,7.3
MPC25-001-024,13,6799.33998,19.00649185,89.94668184,18.54617169,11.16174481,9.813789614,0,35,7.3
MPC25-001-024,14,7709.450697,17.69908458,87.60591508,18.55928804,13.05759549,10.15632762,0,35,7.3
MPC25-001-025,0,76.37926,0.5,98.9,15.53,0.73,2.72,0,36.5,6.9
MPC25-001-025,1,-2.768196176,1.372515885,98.61934508,15.58324214,1.469226892,2.673001947,0,36.5,6.9
MPC25-001-025,2,-44.56551891,2.389400239,98.40237545,15.85485797,2.333184435,2.82554592,0,36.5,6.9
MPC25-001-025,3,-11.90274285,3.639510396,98.26188437,16.15433161,3.263659211,3.444824564,0.042434169,36.5,6.9
MPC25-001-025,4,136.0011221,5.903782365,98.53039794,16.11621147,3.930945514,4.45622375,0,36.5,6.9
MPC25-001-025,5,429.3832087,8.435166383,98.40152297,16.1458071,4.648511126,5.65484194,0,36.5,6.9
MPC25-001-025,6,842.4438038,11.40212384,98.26044874,16.1152079,5.490959842,7.080506724,0.053031757,35,6.9
MPC25-001-025,7,1467.768186,13.97379629,98.17373199,15.7381716,6.074872013,7.308759377,0,35,6.9
MPC25-001-025,8,2109.663571,15.58440886,97.2528114,16.2706608,7.25643062,6.910397819,0.053633643,35,6.9
MPC25-001-025,9,2778.9327,17.02545938,96.42430267,17.03930374,8.59424562,6.620720508,0,35,6.9
MPC25-001-025,10,3542.743661,17.3414723,94.77767817,18.16795327,10.29133199,6.884353019,0.048951202,35,6.9
MPC25-001-025,11,4410.608656,17.79748933,93.31763015,18.77600456,11.83412727,7.904180477,0,35,6.9
MPC25-001-025,12,5406.037918,17.77855384,91.2095647,19.16447432,13.45826682,9.258208282,0.0438877,35,6.9
MPC25-001-025,13,6484.981299,18.31893699,89.25000926,18.99930508,14.83719957,10.44493231,0,35,6.9
MPC25-001-025,14,7633.053631,18.51150425,86.52356098,18.9976587,16.2821147,10.87500061,0,35,6.9
MPC25-001-026,0,74.33415,0.5,98.3,15.66,0.59,2.73,0,36.5,6.9
MPC25-001-026,1,21.03644013,1.482914723,98.03522392,15.52665274,1.192317156,2.918027239,0,36.5,6.9
MPC25-001-026,2,-2.572853621,2.686846165,97.84191203,15.62274038,1.929789644,3.117358809,0,36.5,6.9
MPC25-001-026,3,32.88181384,4.104619053,97.70775505,15.84929124,2.782777622,3.590527188,0.032369717,36.5,6.9
MPC25-001-026,4,165.8672891,6.287647507,97.87943899,15.91143868,3.503063332,4.399177551,0,35,6.9
MPC25-001-026,5,506.4306266,7.132573025,97.45746502,15.94639416,4.19592851,4.327590062,0,35,6.9
MPC25-001-026,6,826.1700471,7.472992363,96.90962992,16.38872762,5.282650544,4.128603374,0.040602245,35,6.9
MPC25-001-026,7,1164.650459,7.885288249,96.57358248,16.85126051,6.409230145,4.097285988,0,35,6.9
MPC25-001-026,8,1567.543531,7.702804816,95.7461557,17.50130755,7.741328743,4.395125814,0.041278175,35,6.9
MPC25-001-026,9,2038.293803,7.921167451,95.1817328,17.76239318,8.883985279,5.057615241,0,35,6.9
MPC25-001-026,10,2597.530433,7.921108235,94.12400017,17.9885199,10.05409192,5.775349451,0.037833861,35,6.9
MPC25-001-026,11,3219.68758,8.510891592,93.21593857,17.89436276,10.95369502,6.295771845,0,35,6.9
MPC25-001-026,12,3910.110924,8.901340047,91.66169335,18.00518627,11.80874675,6.314738081,0.034067647,35,6.9
MPC25-001-026,13,4649.67619,9.629329376,89.96443154,18.09998802,12.30065902,5.821617023,0,35,6.9
MPC25-001-026,14,5459.90855,9.908810069,87.36302284,18.52295182,12.50771486,4.829610128,0,35,6.9
MPC25-001-027,0,75.18855,1.5,98.7,15.53,0.69,2.8,0,36.5,6.9
MPC25-001-027,1,74.40296577,2.822044208,98.31518623,15.50749778,1.13999471,2.809000327,0,36.5,6.9
MPC25-001-027,2,115.0123101,4.266306381,97.92651501,15.71416841,1.697596542,2.942109353,0,36.5,6.9
MPC25-001-027,3,227.9836408,5.861049947,97.54170152,15.98467391,2.325980893,3.475734782,0.032369717,36.5,6.9
MPC25-001-027,4,447.0828683,8.190750375,97.42478372,16.00073563,2.779230936,4.408380018,0,35,6.9
MPC25-001-027,5,872.3501591,9.152920352,96.68457038,15.92684566,3.185572281,4.42714961,0,35,6.9
MPC25-001-027,6,1263.600251,9.542474721,95.78924719,16.254493,3.999702772,4.210243348,0.040602245,35,6.9
MPC25-001-027,7,1650.769547,9.874712991,95.07593748,16.64824185,4.896633425,4.038049473,0,35,6.9
MPC25-001-027,8,2074.300973,9.429443653,93.84815582,17.29419168,6.055395029,4.117340638,0.041278175,35,6.9
MPC25-001-027,9,2536.467713,9.181609036,92.87851033,17.59536618,7.076528621,4.555965361,0,35,6.9
MPC25-001-027,10,3058.48869,8.531848776,91.43869008,17.86198798,8.161105784,5.10022798,0.037833861,35,6.9
MPC25-001-027,11,3614.52449,8.337219624,90.20283984,17.76849682,8.99435644,5.507469655,0,35,6.9
MPC25-001-027,12,4207.426639,7.863913034,88.40169045,17.82502256,9.792131465,5.437343627,0.034067647,35,6.9
MPC25-001-027,13,4813.94811,7.691223033,86.55543955,17.82556618,10.23346379,4.822218516,0,35,6.9
MPC25-001-027,14,5451.898931,7.055824907,83.91014557,18.14716754,10.39650502,3.631427396,0,35,6.9
MPC25-001-028,0,78.40981,1.5,99.3,15.43,0.74,2.72,0,36.5,7.3
MPC25-001-028,1,31.05346492,2.905624789,99.57018802,15.40292369,1.225402812,2.891008336,0,36.5,7.3
MPC25-001-028,2,48.39567011,4.630953502,99.82535456,15.53874437,1.727334798,3.145293524,0,36.5,7.3
MPC25-001-028,3,156.4920134,6.668069553,100.0388773,15.73900422,2.226437931,3.676841919,0.042434169,36.5,7.3
MPC25-001-028,4,388.988264,9.675149959,100.5096495,15.6949003,2.419546833,4.440761682,0,36.5,7.3
MPC25-001-028,5,773.8162272,12.80355378,100.4160959,15.80554616,2.624668631,5.333391506,0,36.5,7.3
MPC25-001-028,6,1284.840422,16.16903076,100.1506836,15.88448522,2.904266372,6.500152204,0.053031757,35,7.3
MPC25-001-028,7,2011.725582,18.93342487,99.80432475,15.57267076,2.861388601,6.564931442,0,35,7.3
MPC25-001-028,8,2749.83609,20.54142873,98.519501,16.0804059,3.352505156,6.066895265,0.053633643,35,7.3
MPC25-001-028,9,3494.59641,21.78050088,97.25160321,16.73732337,3.956553371,5.653793384,0,35,7.3
MPC25-001-028,10,4294.029857,21.65950361,95.11378779,17.71110473,4.911172885,5.678875254,0.048951202,35,7.3
MPC25-001-028,11,5138.878441,21.38323697,93.13321864,18.17641267,5.737932345,6.298020341,0,35,7.3
MPC25-001-028,12,6037.667186,20.27760665,90.50377615,18.46876558,6.694141707,7.104978,0.0438877,35,7.3
MPC25-001-028,13,6936.299529,19.34782933,88.06206275,18.25084344,7.454413158,7.658914721,0,35,7.3
MPC25-001-028,14,7814.073716,17.70444863,84.94474487,18.20448426,8.312989021,7.43638091,0,35,7.3
MPC25-001-029,0,75.3507,1.5,98.7,15.82,0.74,2.72,0,36.5,6.9
MPC25-001-029,1,108.3769475,2.847406559,98.2998418,15.62407945,1.087221938,3.053935118,0,36.5,6.9
MPC25-001-029,2,179.5355418,4.437525555,97.91855313,15.61603357,1.532847449,3.340299478,0,36.5,6.9
MPC25-001-029,3,308.250094,6.205842037,97.53359454,15.75260518,2.089190938,3.789210702,0.032369717,36.5,6.9
MPC25-001-029,4,525.4324894,8.631431279,97.38461463,15.77835402,2.533168148,4.470817072,0,36.5,6.9
MPC25-001-029,5,860.3858611,11.09204352,96.8696479,15.94471388,3.105137761,5.395153854,0,36.5,6.9
MPC25-001-029,6,1300.347553,13.73622485,96.31843569,16.05813868,3.85427937,6.705499389,0.040602245,35,6.9
MPC25-001-029,7,1936.299899,15.6289437,95.75802583,15.79816726,4.463790437,7.045341753,0,35,6.9
MPC25-001-029,8,2562.788788,16.54865165,94.5838773,16.25284164,5.709675121,6.926297829,0.041278175,35,6.9
MPC25-001-029,9,3184.570012,17.11787579,93.54342766,16.90430706,7.272681373,6.919394417,0,35,6.9
MPC25-001-029,10,3851.940741,16.63330284,91.97064497,17.84858967,9.322639281,7.368580361,0.037833861,35,6.9
MPC25-001-029,11,4573.7011,16.11923575,90.66969273,18.40995064,11.46838934,8.427722899,0,35,6.9
MPC25-001-029,12,5372.815998,15.16174079,89.01660238,18.82616526,13.88729951,9.768329933,0.034067647,35,6.9
MPC25-001-029,13,6224.009112,14.63652657,87.63799854,18.84250363,16.30854218,11.00097348,0,35,6.9
MPC25-001-029,14,7129.05223,13.92446953,85.81947791,19.01657239,18.94190978,11.66854948,0,35,6.9
MPC25-001-030,0,71.48055,0.5,98.2,15.68,0.73,2.73,0,36.5,6.9
MPC25-001-030,1,21.41304562,1.496884035,97.95035581,15.56167828,1.3469376,2.948065791,0,36.5,6.9
MPC25-001-030,2,5.282201216,2.734454311,97.77324067,15.65276346,2.088891461,3.195149505,0,36.5,6.9
MPC25-001-030,3,51.41980438,4.209289009,97.65500676,15.86112942,2.939549521,3.711365011,0.042434169,36.5,6.9
MPC25-001-030,4,199.7359566,6.612196476,97.91125424,15.85866481,3.585697732,4.508806303,0,36.5,6.9
MPC25-001-030,5,486.5347456,9.154954525,97.73798965,16.01394751,4.32859392,5.522255378,0,36.5,6.9
MPC25-001-030,6,894.33589,12.02852592,97.54070563,16.11761969,5.215169228,6.901702926,0.053031757,35,6.9
MPC25-001-030,7,1520.963803,14.46684605,97.41361335,15.80776933,5.839306432,7.247176406,0,35,6.9
MPC25-001-030,8,2169.967548,15.97006997,96.4903126,16.31177512,7.054921217,7.066223348,0.053633643,35,6.9
MPC25-001-030,9,2846.264727,17.36105471,95.70619235,16.98526715,8.441277862,6.989843656,0,35,6.9
MPC25-001-030,10,3609.79544,17.67001727,94.14677773,18.01630446,10.23460533,7.381217834,0.048951202,35,6.9
MPC25-001-030,11,4465.828949,18.11881121,92.80775505,18.58469969,11.95107349,8.42853115,0,35,6.9
MPC25-001-030,12,5439.10415,18.05255755,90.84986316,19.01594893,13.84029301,9.763969159,0.0438877,35,6.9
MPC25-001-030,13,6491.828126,18.49684392,89.07482624,18.95610079,15.57167115,10.97329967,0,35,6.9
MPC25-001-030,14,7618.177956,18.57592847,86.58113061,19.07512339,17.44209519,11.53805178,0,35,6.9
MPC25-001-031,0,71.48055,0.5,98.9,15.3,0.7,2.82,0,36.5,7.3
MPC25-001-031,1,-52.04823758,1.608699823,99.32736994,15.29510741,1.427071654,2.892844352,0,36.5,7.3
MPC25-001-031,2,-119.8438547,3.030430627,99.78825436,15.50807708,2.213423992,3.062536745,0,36.5,7.3
MPC25-001-031,3,-96.61156007,4.791960301,100.2601261,15.7993952,3.013789824,3.586295619,0.032369717,36.5,7.3
MPC25-001-031,4,57.04996493,7.462630601,100.9737711,15.86514761,3.569983661,4.47281798,0,35,7.3
MPC25-001-031,5,447.8679965,8.922770551,101.006081,15.8655003,3.992707939,4.438394307,0,35,7.3
MPC25-001-031,6,842.0351452,9.953857441,100.7967091,16.27279483,4.716829556,4.189353789,0.040602245,35,7.3
MPC25-001-031,7,1273.753864,11.05858924,100.6572594,16.7291554,5.400838201,4.015616007,0,35,7.3
MPC25-001-031,8,1784.221651,11.49591528,99.86725363,17.40689525,6.215785536,4.10918807,0.041278175,35,7.3
MPC25-001-031,9,2372.509911,12.20233706,99.17603993,17.70966564,6.765026744,4.546708669,0,35,7.3
MPC25-001-031,10,3053.191756,12.5186323,97.83389211,17.95989397,7.261715855,5.042290404,0.037833861,35,7.3
MPC25-001-031,11,3791.335235,13.22457969,96.49836957,17.84697153,7.408336477,5.333769197,0,35,7.3
MPC25-001-031,12,4579.112739,13.50161411,94.39214826,17.88948163,7.438778965,5.078577905,0.034067647,35,7.3
MPC25-001-031,13,5381.327394,13.84800234,92.03875722,17.87884765,7.048199192,4.21827651,0,35,7.3
MPC25-001-031,14,6202.34731,13.4310181,88.69988384,18.18058482,6.328554385,2.730994011,0,35,7.3
MPC25-001-032,0,75.1713,0.5,98.7,15.29,0.75,2.8,0,36.5,7.3
MPC25-001-032,1,-50.60070096,1.59982147,99.13754322,15.30706435,1.492529732,2.878173523,0,36.5,7.3
MPC25-001-032,2,-117.6813752,3.021353855,99.61113421,15.52581351,2.286935713,3.078970492,0,36.5,7.3
MPC25-001-032,3,-91.12705871,4.800764182,100.0993803,15.80625996,3.088348019,3.642877939,0.042434169,36.5,7.3
MPC25-001-032,4,70.18723316,7.654168402,100.9043052,15.80668725,3.571885629,4.526656095,0,36.5,7.3
MPC25-001-032,5,399.0380065,10.78252828,101.1995549,15.91901933,4.044544046,5.589086901,0,36.5,7.3
MPC25-001-032,6,872.0706896,14.32622283,101.3623989,15.97621608,4.568771626,6.925306737,0.053031757,35,7.3
MPC25-001-032,7,1581.386648,17.44347405,101.46007,15.65139003,4.753273805,7.12640192,0,35,7.3
MPC25-001-032,8,2326.098002,19.55677681,100.6079266,16.18055729,5.458882282,6.733051075,0.053633643,35,7.3
MPC25-001-032,9,3107.243585,21.42808167,99.73612917,16.89932248,6.263378555,6.424587952,0,35,7.3
MPC25-001-032,10,3979.481576,22.04889537,97.93756712,17.96082669,7.398552796,6.595424734,0.048951202,35,7.3
MPC25-001-032,11,4939.480003,22.61649865,96.22393821,18.5153716,8.38047412,7.428618181,0,35,7.3
MPC25-001-032,12,5999.33192,22.45136194,93.7760017,18.87920485,9.467408903,8.517749249,0.0438877,35,7.3
MPC25-001-032,13,7105.414316,22.54388851,91.41689748,18.71125434,10.34505002,9.397364143,0,35,7.3
MPC25-001-032,14,8234.846364,21.97256785,88.26844694,18.70587192,11.32817119,9.510447176,0,35,7.3
MPC25-001-033,0,74.29995,0.5,98.8,15.57,0.73,2.69,0,36.5,6.9
MPC25-001-033,1,0.401945791,1.381846683,98.51862798,15.59790534,1.446411764,2.69780645,0,36.5,6.9
MPC25-001-033,2,-35.95906681,2.43026965,98.30426353,15.83310707,2.283078645,2.881760829,0,36.5,6.9
MPC25-001-033,3,0.161420602,3.719840763,98.16490448,16.10584313,3.190581417,3.493796284,0.032369717,36.5,6.9
MPC25-001-033,4,145.8154767,5.866986684,98.35600896,16.11017036,3.915309206,4.49998891,0,36.5,6.9
MPC25-001-033,5,427.9289765,8.323384522,98.26389071,16.14148004,4.703863337,5.7357008,0,36.5,6.9
MPC25-001-033,6,828.4925056,11.22654162,98.18063732,16.108832,5.632849158,7.203817088,0.040602245,35,6.9
MPC25-001-033,7,1436.960052,13.57015068,98.08329659,15.78917701,6.408885746,7.514866418,0,35,6.9
MPC25-001-033,8,2053.677367,15.05215969,97.32197138,16.30941733,7.808071041,7.259874386,0.041278175,35,6.9
MPC25-001-033,9,2695.342008,16.2507475,96.61447749,17.11725388,9.484831503,7.143794178,0,35,6.9
MPC25-001-033,10,3425.392448,16.46938398,95.28125342,18.2283155,11.56956191,7.617716419,0.037833861,35,6.9
MPC25-001-033,11,4261.264441,16.77002614,94.12038438,18.88987903,13.6392865,8.858625332,0,35,6.9
MPC25-001-033,12,5226.660289,16.76718742,92.49815864,19.30773656,15.86326216,10.47250794,0.034067647,35,6.9
