,IGG,VCC,Viability,Diameter,Ammonium,Glutamate,Normalized_Bolus_Feed,Temperature,pH_setpoint
48,207.61471276337002,5.752109872814545,97.46271156360335,16.075117707010552,2.467703916343471,3.423240426344247,0.042434169,36.5,6.9
49,436.04135534754005,8.233710642244308,97.43923847546816,16.01842510033768,2.842804764423173,4.430604191101669,0.0,35.0,6.9
50,880.9770471405947,9.336342085960839,96.68033711700207,15.901674908302956,3.1520203627667143,4.452880290345594,0.0,35.0,6.9
51,1292.1186474586434,9.867575135847218,95.74080641046912,16.203529445220664,3.858414625917444,4.189471216442014,0.053031757,35.0,6.9
52,1701.7320061146097,10.495647283004791,95.0417348321617,16.53928932527253,4.553011167454776,3.897025403129032,0.0,35.0,6.9
53,2155.10876101189,10.2217292290579,93.64629405958324,17.221428704867538,5.494493744692382,3.7909539785349127,0.053633643,35.0,6.9
54,2650.386804556137,10.23295136618458,92.53869162662964,17.516122361043124,6.182463008138047,4.038013779453072,0.0,35.0,6.9
55,3213.9251166224713,9.681572500053601,90.76518251062731,17.823268755407895,6.8850622358839,4.390721448995891,0.048951202,35.0,6.9
56,3812.128301771048,9.641852638184654,89.21191965713588,17.678724011368093,7.195028839374822,4.624162347982696,0.0,35.0,6.9
57,4446.480881490025,9.15927971534448,86.91173466268019,17.69002548613465,7.3979447144858534,4.34814848368864,0.0438877,35.0,6.9
58,5079.889543323245,8.986409005396995,84.57463331937629,17.559379027837267,7.105432083869458,3.471214959137943,0.0,35.0,6.9
59,5723.3540853813165,8.133567303702726,81.27218049485248,17.777127139668647,6.4687147713815385,1.9126215917739482,0.0,35.0,6.9
60,75.02,1.0,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,7.1
61,16.11164494869003,2.2223095845981495,98.6295817645619,15.414872348649112,1.310586905176171,2.8788881636361254,0.0,36.5,7.1
62,7.281640088224385,3.6844776693889116,98.67787449453289,15.598569245340173,1.968783878879131,3.0697291471870196,0.0,36.5,7.1
63,79.8742220715203,5.4062368447062115,98.73396057526624,15.855002540770455,2.670750064756901,3.611050424360115,0.037411268,36.5,7.1
64,270.84357686320277,8.023254316974123,99.07758549454229,15.863225202197823,3.1347810909836107,4.489156641370539,0.0,36.5,7.1
65,608.9195343437021,10.84528077378012,98.99610906413638,15.954468791767138,3.6399463850620366,5.582061609612291,0.0,35.0,7.1
66,1148.9917683434342,12.471217617191607,98.54327115700798,15.869836909176037,4.131573907326759,5.7885927569010756,0.0468399,35.0,7.1
67,1685.6784496421776,14.185934495155939,98.20552514774118,16.028940425753003,4.7635460514313115,5.553236799523488,0.0,35.0,7.1
68,2256.218336737866,14.880354192044363,97.11844921901307,16.793211095313808,5.82242645158501,5.266960616595448,0.04749481,35.0,7.1
69,2871.8378088059453,15.49219333056188,96.1617497850484,17.431535612470316,6.859251244496113,5.395628742751913,0.0,35.0,7.1
70,3573.910168734672,15.306149404277987,94.54254589708256,18.11561001860766,8.07038483402884,5.970030052275157,0.043439271,35.0,7.1
71,4344.242729093379,15.411440028081937,93.11525078834369,18.265421639986368,9.063017823274603,6.844734457656615,0.0,35.0,7.1
72,5183.005022721162,15.106548162196816,91.07742705313001,18.358606333913855,10.101789112653965,7.5276997960703405,0.039029597,35.0,7.1
73,6045.829607856401,15.135411984955041,89.08273157963198,18.199363615946922,10.898726862964986,7.696932387395646,0.0,35.0,7.1
74,6929.633803827793,14.59787655603527,86.29517018576888,18.371761481146596,11.665981426301428,7.089354107079587,0.0,35.0,7.1
75,75.02,0.5,98.60000000000001,15.440000000000001,0.73,2.79,0.0,36.5,7.3
76,-29.94716901734997,1.6433486964621518,99.03556353394102,15.33272593077629,1.395424611784628,3.0560870364017254,0.0,36.5,7.3
77,-80.4545074371905,3.1730017366181076,99.5173978183295,15.42047675252173,2.1153001356790164,3.3189983790204516,0.0,36.5,7.3
78,-47.86626862032956,5.060363816597878,100.00520958692914,15.634887374530358,2.8737962131703303,3.7988604223759816,0.032369717,36.5,7.3
79,105.64053115454264,7.812527434868071,100.71579765715464,15.708111767298275,3.4268886395049156,4.54777004058255,0.0,36.5,7.3
80,413.5988944917971,10.814390118519022,101.01782448905152,15.89653312201624,4.003665172817872,5.541993937483444,0.0,36.5,7.3
81,865.3637780883131,14.195143960548549,101.20649571326871,16.02342023685232,4.650077977003331,6.8944187778792,0.040602245,35.0,7.3
